	osa_location	osbp_location	mean_divergence	median_divergence	min_divergence	max_divergence	std_divergence
YSG_1843	1.4093429728055078	2.3072765112168594	0.3163039280601657	0.318519839917929	0.2718624641508596	0.3458400381649652	0.008013962623519146
YSG_2077	1.4113620888123926	2.3083120931339223	0.35100310349406016	0.3501790506628129	0.2888219850742103	0.4704432967675962	0.017939896784632415
YSG_1957	1.4103525308089502	2.3093476750509856	0.37729976967625384	0.3766688262266729	0.35998391562379417	0.40351864767776924	0.0047598219185171625
YSG_0214a	1.412371646815835	2.310383256968049					
YSG_1444	1.4143907628227197	2.312454420802176	0.42587844421403465	0.4269637178132635	0.37590094588743916	0.46409469535442494	0.008905556152812123
YSG_1762	1.8081183841652324	2.3134900027192384	0.5632843561228542	0.5535024269199854	0.5062011357000813	0.6900924278873678	0.017432956034545477
YSG_0982	1.806099268158348	2.315561166553365	0.5128597484153267	0.5003009919011296	0.4851913187393353	0.5910736925941567	0.011186595164285051
YSG_0891	1.8050897101549053	2.3165967484704284	0.42402385056672476	0.4238114141889826	0.39017715208163795	0.4593672933710507	0.009094123880885558
YSG_1015	1.8040801521514631	2.3176323303874917	0.3768244094963006	0.37629251364822136	0.3348753196416087	0.40887267509958314	0.010082420331424083
YSG_1062	1.8030705941480207	2.3186679123045546	0.5776093748544795	0.5820979109127089	0.5256709009199569	0.6267620883821824	0.006643789250716061
YSG_1835	1.8020610361445784	2.320739076138681	0.3675562728720095	0.3678108682220455	0.34043278537797883	0.40940757685318707	0.007789926307130877
YSG_0709	0.2533990588640275	2.3228102399728074	0.39878702428321466	0.3969228712905355	0.35197354867116953	0.44866317997015026	0.012541660057148452
YSG_0308b	2.277562855765921	2.3238458218898708	0.512180249429948	0.5112285379669238	0.4774361683426359	0.5789787243432832	0.008190410669196848
YSG_0510	0.4613680075731498	2.324881403806934	0.334337708472941	0.3389534236563602	0.3076051196671328	0.35908533763814754	0.007462071880293538
YSG_0410	0.4603584495697074	2.3259169857239974	0.3597359647049106	0.35517529215125593	0.33363141466613033	0.4065252348830748	0.0065844952523909615
YSG_0708	0.4583393335628227	2.327988149558124	0.5134979560401066	0.5115802837619554	0.45434239225398326	0.6364813284292407	0.010784305837610138
YSG_1212	0.53910397383821	2.3310948953093136	0.4652738632176694	0.45861371500783776	0.39556178396972724	0.561986277428236	0.014521777927812222
YSG_1203	0.5411230898450947	2.33316605914344	0.30899693252108673	0.31600604075375904	0.2646261520666888	0.38886016378541194	0.01853486675380063
YSG_1236	0.5471804378657488	2.3373083868116926	0.33160155015738413	0.3309717784303257	0.28156399131206783	0.37611185632453653	0.010539286530538209
YSG_0985	0.548189995869191	2.338343968728756	0.3611211706520178	0.3601335290649129	0.33673298817010033	0.3929340521148519	0.005795668051846505
YSG_0112a	0.5502091118760758	2.340415132562882					
YSG_1100	2.629898598967298	2.347664205982325	0.1193521875325644	0.1284012587789049	0.0	0.2216069036588853	0.08626478807030233
YSG_1242	2.632927272977625	2.349735369816451	0.0013900050085636725	0.0	0.0	0.01389605817078168	0.002591197655648165
YSG_0703	2.635955946987952	2.3507709517335145	0.002140201032871782	0.0	0.0	0.010949099565864477	0.002448056523154152
YSG_0812	2.6369655049913945	2.351806533650578	0.006208271669684793	0.0	0.0	0.04623960257084087	0.01047339539988728
YSG_0605b		2.352842115567641	0.00010729742673593169	0.0	0.0	0.0042674368332589275	0.0006660122966605334
YSG_0156a	2.639994179001721	2.35594886131883					
YSG_1348	2.641003737005164	2.356984443235894	0.36522629194341694	0.36015598495452983	0.3031022587742639	0.45019022166026623	0.027714965262303902
YSG_1989	2.642013295008606	2.35905560707002	0.34210591828557413	0.3482586993990612	0.174323666149651	0.39711779814345505	0.022612613542195823
YSG_1495	2.6440324110154907	2.3600911889870835	0.4604435870916622	0.4605093854905355	0.39331942312271695	0.5020076006243464	0.012153652933557055
YSG_1391	2.645041969018933	2.361126770904147	0.6134346770346388	0.6104964593320357	0.5851720125728518	0.6560133863246711	0.0063427472984828905
YSG_1844	0.0262485080895008	2.36216235282121	0.7310678904606867	0.7795781651777701	0.596335033458059	0.8383634109142759	0.0328491189959825
YSG_0064b	0.0302867401032702	2.366304680489463	0.3749693248401858	0.37651865479627306	0.3060376516352019	0.43013171745836254	0.01338941212348494
YSG_1080	0.0312962981067125	2.3673402624065263	0.32195022995167166	0.31596446042070436	0.2758696924561725	0.3623640765669316	0.011976598185457286
YSG_1081	2.444139926333907	2.3735537539089053	0.34101304166216073	0.34096375662307	0.32359037393826573	0.35703218081121446	0.004122921970100549
YSG_0897	2.443130368330465	2.3745893358259687	0.42095583039399304	0.41681271042803	0.39472501169116114	0.44944900274027083	0.006577818068676848
YSG_0813	2.4421208103270224	2.375624917743032	0.4612444204599825	0.4627159644464428	0.4276750867057172	0.4903346102135926	0.010037281836603122
YSG_1108b	2.4360634623063686	2.378731663494221	0.6011757307612	0.6013208870923632	0.563088015181191	0.6506077448517603	0.00661344680865915
YSG_2087	2.4825031304647163	2.384945154996601	0.30225700262929805	0.3063949696666736	0.21256132904991287	0.3562530858865013	0.019773201901470232
YSG_1769	1.9878197087779688	2.3859807369136643	0.38123056130668653	0.3825084763761143	0.3449099089067491	0.41696934393714996	0.008257371223300563
YSG_0898	2.1988173314974184	2.387016318830727	0.3850063851658428	0.3879893440439845	0.31712966697437167	0.4227864015658349	0.012799386126606884
YSG_1055	0.8207706567986232	2.389087482664854	0.43141518240395865	0.4348494575793379	0.3890419851666499	0.4877474077864796	0.009099506878698413
YSG_1681	0.1605197225473321	2.392194228416044	0.3416806838312636	0.34358611231176456	0.32554172349475075	0.36621071625922474	0.004757814288814695
YSG_2048	0.1615292805507745	2.3932298103331067	0.3813068266752271	0.37778212531337485	0.35699021760828076	0.42874170942830636	0.007896875815849339
YSG_0234bb	1.2175269521514631	2.3973721380013595	0.4878330987971127	0.4880007883791192	0.4365856611399827	0.5569635975380308	0.008042976159768333
YSG_1773	1.2155078361445784	2.399443301835486	0.6625244437437164	0.6651049098064556	0.5371821715159463	0.775578125118959	0.016086353028390697
YSG_1132	1.214498278141136	2.400478883752549	0.39631163358747123	0.3926944167634536	0.33963141312772344	0.49765497212619636	0.018061064542562393
YSG_1401	1.2124791621342514	2.402550047586676	0.4510651772008286	0.4443176219203871	0.4047429997692035	0.5732812254790746	0.016372335534455593
YSG_1826	1.210460046127367	2.4046212114208023	0.49464966233007196	0.48742622118619894	0.46620531297487783	0.5738870427898913	0.008606179068643836
YSG_1038	2.008010868846816	2.409799121006118	0.5469130789644784	0.5487735946847466	0.48709502100701774	0.6239165473849966	0.009867944468773784
YSG_0810	2.0090204268502583	2.4108347029231814	0.426371143386655	0.4261572058562576	0.39172733806792204	0.4610817594565087	0.009061583639977038
YSG_1024	2.011039542857143	2.412905866757308	0.5562406588499405	0.5536180457804138	0.5038436199259206	0.6050455166173367	0.00901937551810585
YSG_0648	2.013058658864028	2.414977030591434	0.3508087480721134	0.3556038110526991	0.33008640712783766	0.3947236838576813	0.008790553432636962
YSG_0686	2.01406821686747	2.416012612508497	0.35085856807033533	0.35290989585152777	0.32081973022673377	0.42237450965804113	0.010357154279924563
YSG_0925	2.015077774870912	2.417048194425561	0.508424826597748	0.5063317176629893	0.45784846147761316	0.5745413361304463	0.011474390587520247
YSG_1025	2.017096890877797	2.419119358259687	0.5653329876587189	0.570443756325757	0.524635663927033	0.6252627718436833	0.008673215445076914
YSG_1191b	2.387604678141136	2.422226104010877	0.385312773718944	0.39153459646636674	0.257530009762236	0.42244473916907455	0.016626024533346884
YSG_0798	2.3886142361445786	2.4232616859279403	0.4979173164897357	0.49927937507824494	0.469984209211166	0.5336461038710318	0.009278083333580503
YSG_0427	2.389623794148021	2.424297267845003	0.4264689890946951	0.432217931553846	0.23754800954107058	0.4586870323743346	0.017651935165282937
YSG_0129b	2.390633352151463	2.4253328497620665	0.21104470728037691	0.16717320294046548	0.011075027311618437	0.3987117883030579	0.08753720657003566
YSG_0840	2.3916429101549053	2.42636843167913	0.41692616541848376	0.4177087151848056	0.2625776064017981	0.5973236367321535	0.022538475741686263
YSG_0106b	2.3946715841652324	2.42947517743032	0.09150650431804497	0.0858985386329595	0.0	0.20790753336924325	0.026909413724444737
YSG_0323	2.395681142168675	2.4305107593473827	0.3612734017427871	0.36726783448893646	0.25396602610140984	0.4137786401727936	0.01837551217522732
YSG_0429	2.396690700172117	2.431546341264446	0.35110910943678214	0.34820471590256263	0.2517646405748439	0.4240689788614347	0.02508277531826813
YSG_0476	2.398709816179002	2.433617505098572	0.44499942305920825	0.44184294078914027	0.4092797696803927	0.5180894154924695	0.009906235276818096
YSG_0564	2.3997193741824443	2.4346530870156355	0.4151197724217778	0.4131583816793249	0.3735803212365689	0.5190441328452846	0.011234518303977557
YSG_1707	2.4007289321858867	2.435688668932699	0.4974608859075011	0.4956651083019284	0.4601941671108225	0.5295416496312078	0.00825075835355122
YSG_0040bb	2.5905258368330464	2.439830996600952	0.3969943673372728	0.3992003760871419	0.3680702049163257	0.4492469599512772	0.007315268764238842
YSG_1188	0.5673715979345956	2.440866578518015	0.34917436128040225	0.3468573554525042	0.3208751071584874	0.41866461376669917	0.010791911956883574
YSG_1342	0.5663620399311532	2.4419021604350784	0.3926144892373862	0.3929125932405285	0.3658185079072313	0.414028237522317	0.005526626218357131
YSG_0114a	0.5633333659208262	2.4481156519374574					
YSG_0836	2.615764786919105	2.4522579796057102	0.5708780462044486	0.5758750946337095	0.5072658468295548	0.598765113037464	0.009095906000420009
YSG_0492	2.6147552289156626	2.4532935615227736	0.6158479087503539	0.6191167489469498	0.5492377136402748	0.7179416536759677	0.009448450970186574
YSG_1872	2.606678764888124	2.4574358891910264	0.5041583659225192	0.5046183392165626	0.47831406054412606	0.5265006847091942	0.0051489730610232
YSG_0033b	1.22055562616179	2.4677917083616587	0.2823007060783407	0.2826071274574802	0.0018679959843389392	0.4078800412338208	0.03838398622678778
YSG_0068a	1.2225747421686748	2.469862872195785					
YSG_0558	1.8222521962134253	2.471934036029912	0.579475199816373	0.5931132871575876	0.49992351442756355	0.6817663502805648	0.018774029565164267
YSG_0793	1.821242638209983	2.472969617946975	0.5293412314576067	0.530863444627888	0.4662029326563024	0.5640584833464999	0.009887551807080931
YSG_0217b	1.8202330802065405	2.474005199864038	0.6146945379983615	0.6125772701253903	0.56681760010724	0.7193615922342766	0.01346080016467227
YSG_1064	1.0681123676419966	2.478147527532291	0.35502833842098386	0.347686085893667	0.30218858296500295	0.41122955220859836	0.01704139013862252
YSG_1145	1.0660932516351118	2.4802186913664173	0.37075289592200356	0.39178460241615287	0.10098133843344281	0.4910165055468829	0.046918164746220625
YSG_1144	1.0650836936316697	2.4812542732834806	0.4411404628898063	0.4284666373561707	0.30461249868777024	0.5215756645053983	0.022353358130712334
YSG_0752	1.0610454616179	2.48436101903467	0.43587953016846365	0.43426658399000523	0.38403672929858423	0.4885458193684984	0.01007914293932071
YSG_0013hb	1.060035903614458	2.485396600951733	0.40793858664413274	0.40885012482432914	0.3909347802104028	0.42492758215413	0.004454632527992605
YSG_0098b	2.275543739759036	2.488503346702923	0.4414149638586612	0.4373933189502057	0.3969311148195859	0.4810689996116811	0.01075504262372363
YSG_0128a	2.273524623752152	2.4905745105370496					
YSG_0640	2.26847683373494	2.496788002039429	0.7117137267592684	0.7098150412487619	0.6683888982162218	0.7657605212454255	0.008293155574482146
YSG_0717	2.267467275731497	2.497823583956492	0.5517681785974812	0.5546701885776899	0.49782042844972113	0.5989032013129387	0.00926170951833415
YSG_0830	2.266457717728055	2.4988591658735557	0.5068362398800278	0.5122756425207643	0.45691379718432545	0.5680260607557912	0.013189691036072967
YSG_1220	2.6783573831325302	2.501965911624745	0.43810106235138757	0.43929377800782976	0.38920918817962424	0.5174533720887524	0.01249620756796668
YSG_0869	2.6793669411359726	2.503001493541808	0.5491170999755911	0.5515866803093986	0.48523429063110135	0.5997636726327673	0.009404581774736432
YSG_0785	2.680376499139415	2.5040370754588714	0.47869330854389386	0.4790504284187892	0.43559958474286614	0.5646623306771049	0.015041410761672012
YSG_0882	2.6813860571428574	2.5050726573759348	0.5805005387360642	0.5706995152306357	0.538164122465157	0.6807315836801104	0.011785930704263587
YSG_0959b	2.6823956151463	2.506108239292998	0.2591723471792667	0.28229267339028935	0.12146973836953084	0.3719229083449138	0.042380955626175464
YSG_1917	2.684414731153184	2.507143821210061	0.2841021589095922	0.2853909305189226	0.24042137852940493	0.3204972986710936	0.009368860719360701
YSG_1059	2.686433847160069	2.509214985044188	0.37063150865590544	0.36555172631132166	0.3401878266109185	0.49489244954564104	0.012330793477820887
YSG_0878	2.687443405163511	2.510250566961251	0.38124561097513643	0.38095562622307444	0.3343731600145351	0.4122401677320192	0.008826124580457229
YSG_0642	2.6884529631669536	2.5112861488783143	0.5190087750286674	0.5187523950332427	0.4838293393902786	0.5480036467782486	0.007030977559558314
YSG_0464	2.6904720791738383	2.5133573127124405	0.46598410444879423	0.4595468600663647	0.42841600054179796	0.529713345430691	0.007218983258467722
YSG_0486	2.6914816371772807	2.514392894629504	0.4929559370865093	0.4927704139259428	0.4649681906487962	0.5352987934595004	0.007432801376827191
YSG_0526	2.692491195180723	2.51646405846363	0.6881604956761779	0.6948147047890878	0.643916219508243	0.7454334983477013	0.009904567940648056
YSG_1189	0.4078614333907057	2.5174996403806933	0.798994266777353	0.8071557220188847	0.704277053944946	0.8570103005297591	0.008286692962256127
YSG_0225b	0.408870991394148	2.5185352222977566	0.5841115500984264	0.5860179208747495	0.5355757325318322	0.6423007258370774	0.009843361579948424
YSG_0794b	0.4098805493975904	2.51957080421482	0.6529335810431228	0.6436105293442851	0.5773250214969731	0.7595037431090084	0.012951565187825018
YSG_0127b	0.4108901074010327	2.520606386131883	0.48649192709053424	0.48530471592499047	0.4225893797345326	0.5524881188978055	0.011176595522250804
YSG_0883	0.4118996654044751	2.521641968048946	0.32622511191121006	0.3507906019555755	0.20170047189921173	0.3938616325155625	0.03694491583598215
YSG_1148	0.4129092234079174	2.522677549966009	0.30196274802938555	0.3013069867907806	0.2721570547708418	0.32343222613478684	0.005581036556344012
YSG_1413	0.4139187814113597	2.523713131883073	0.29316853429418627	0.29195855701366624	0.2556627258262814	0.3152222972582892	0.005881738849062006
YSG_0884	0.414928339414802	2.524748713800136	0.3562429038825561	0.35709693589241587	0.32268672430286094	0.3819396850620556	0.005055360168399515
YSG_0445	0.4169474554216867	2.525784295717199	0.40296939009099186	0.39989859618447376	0.37939569715116994	0.43569537888841114	0.005572774134671302
YSG_0422	0.4179570134251291	2.5278554595513256	0.5249032498275041	0.5240372468633188	0.5098772717678959	0.5922406665974456	0.0065258549370225275
YSG_0446	0.4189665714285714	2.528891041468389	0.4895436134463821	0.4912425381939872	0.47064804071774335	0.5059661998413799	0.0036728092497855195
YSG_0471	0.4209856874354561	2.529926623385452	0.24510274031937207	0.24376043346132129	0.2355655637615106	0.2968176568570287	0.0040785904844717925
YSG_1622	0.7672640826161791	2.534068951053705	0.49522538029484636	0.4916255160709785	0.4820083847684967	0.5518928578581546	0.005157767116768549
YSG_1414	0.7682736406196213	2.5361401148878318	0.6529280572770102	0.6380791802668014	0.594988227934892	0.746626793661296	0.012514811701096038
YSG_1149	2.786380089500861	2.539246860639021	0.5872858241770815	0.587984965312352	0.5075869556116528	0.6611976503767774	0.011004463676035293
YSG_0765	2.7883992055077456	2.543389188307274	0.37636353764916175	0.37601015985858444	0.33577154699754863	0.44280307839257516	0.01045007362399367
YSG_1029	2.792437437521514	2.546495934058464	0.8153099570993332	0.8150776400002787	0.743303060297944	0.8764367378571942	0.010860556390524667
YSG_0766	2.793446995524957	2.547531515975527	0.6097887233719945	0.6078420924756516	0.5594817621457484	0.6677279384622287	0.010278104941480064
YSG_0694b	2.80758080757315	2.54856709789259	0.24708625994763095	0.24531973167093257	0.21974034351110577	0.27222288905114245	0.005709915139406361
YSG_0051b	2.7954661115318418	2.549602679809653	0.4653640882982602	0.468265689125084	0.401961299168585	0.4911531474922738	0.007087790860509206
YSG_0535	2.8065712495697075	2.55167384364378	0.38650932796262416	0.38935672362789403	0.35368326680263756	0.42207404762873896	0.008134847675430846
YSG_0852	2.8045521335628227	2.553745007477906	0.5403232803862883	0.5311785695378788	0.3125762344332057	0.6799946020688601	0.03610788637405722
YSG_1592	2.8005139015490537	2.557887335146159	0.45529660049663984	0.45431749248475695	0.39747703157106695	0.487210244160118	0.00727548126477952
YSG_1725	2.7995043435456117	2.558922917063222	0.39391646540358016	0.39291295429491646	0.3680910517612602	0.4555850345493439	0.008756980951606305
YSG_0441	2.7974852275387265	2.559958498980285	0.2979203330040673	0.29603651864897657	0.26443729267043353	0.3294743858429598	0.00454650126703058
YSG_1335	2.8116190395869194	2.5651364085656017	0.25020193701705934	0.2677554643641775	0.0	0.3500397368913755	0.05066909553671904
YSG_1087b	2.8126285975903618	2.566171990482665	0.2659157118655938	0.28980879015919636	0.10500265595095305	0.41935853161430225	0.05456251877174639
YSG_0127a	0.9580705452667816	2.567207572399728					
YSG_1560b	0.9550418712564545	2.570314318150918	0.6807367125058561	0.682269400907081	0.6106747529535107	0.7265257782558711	0.009233788526208007
YSG_1811b	0.954032313253012	2.571349900067981	0.48009555762924183	0.4798557430562955	0.4229116903852727	0.5074818980295093	0.004441089118658954
YSG_1890	0.5976583380378657	2.5744566458191707	0.5810949389721547	0.5808773339738584	0.5335804191812149	0.6198959791254228	0.007467344143010245
YSG_1295	0.3705077872633391	2.5785989734874235	0.6896992888728187	0.6816350101277387	0.6430416378943927	0.7315855838435503	0.009313356868449392
YSG_0832b	0.3715173452667814	2.5806701373215497	0.4833178903950782	0.48517693230918524	0.4579190784524225	0.5092496350960324	0.00490240685737659
YSG_0718	0.3725269032702237	2.581705719238613	0.4659226206772644	0.46497661612830155	0.40352528181124014	0.5176192891546323	0.01065607346671673
YSG_0877	0.3735364612736661	2.5827413011556764	0.4369788009966	0.44226808479320906	0.37947916515774155	0.4623963384082175	0.010463784655463866
YSG_1336	0.3755555772805508	2.585848046906866	0.5450112766513997	0.5442858648216529	0.5008902524924184	0.7089993520827123	0.010234326719467878
YSG_1675	0.4280525934595525	2.586883628823929	0.44201735438587114	0.43726970768476614	0.4167358949863964	0.5012170361445499	0.01034847014614785
YSG_1359	0.4240143614457831	2.591025956492182	0.39420515548187046	0.3949816555503859	0.3612361554498074	0.43167461750364655	0.008785963945646909
YSG_1887b	2.106947553184165	2.594132702243372	0.32714596382526984	0.32780817194772416	0.2953773054066816	0.36912007316604356	0.009859484308248359
YSG_0170b	2.107957111187608	2.595168284160435	0.4134820021866875	0.41935321199872655	0.1844757814010925	0.46585698117539176	0.02339373206867061
YSG_1484	2.1130049012048198	2.597239447994561	0.07622925941501424	0.07374680410656675	0.0	0.2541937749752695	0.035072526224864495
YSG_1893	2.1160335752151465	2.600346193745751	0.3953952052742901	0.4021836044277699	0.31998184270212227	0.504582814422711	0.020705303641006333
YSG_0182c	2.884307215834768	2.6024173575798777					
YSG_1488	2.8893550058519795	2.6065596852481305	0.29059349122258393	0.29355107715112916	0.17797009239605258	0.39075440385038074	0.02523525551780008
YSG_1196	2.890364563855422	2.607595267165194	0.5430891274061973	0.5375950915666334	0.5083011279610801	0.6048218089769033	0.008637767004818941
YSG_1114	0.180710882616179	2.61277317675051	0.2147606427871564	0.24516441503965758	0.0	0.43170081274200267	0.07144804758422608
YSG_1350	0.1827299986230637	2.614844340584636	0.41026556605644504	0.4308309838582804	0.23107231227546968	0.45398334119898465	0.027675398185742918
YSG_1231	0.183739556626506	2.6158799225016995	0.13469083592047112	0.12868813356598255	0.09856028905871639	0.24957540823106877	0.020114570674502577
YSG_1743	0.1847491146299483	2.6179510863358257	0.33222729337814916	0.3302675385575437	0.1590236046670793	0.4725565323166534	0.033220653572558705
YSG_1155	0.1857586726333907	2.618986668252889	0.3825015028073643	0.3891697134989878	0.2696385948523183	0.4232447655527418	0.018312278580016012
YSG_0143a	0.186768230636833	2.6200222501699524					
YSG_0567b	2.5784111407917387	2.621057832087016	0.38744771931845784	0.3815715954829838	0.3509783374375627	0.438003225793565	0.011177815957659158
YSG_1487	2.5794206987951807	2.622093414004079	0.3026060706045283	0.30276073973599804	0.2760570762453479	0.3462159217492033	0.006869238521642479
YSG_0044b	1.8161948481927712	2.623128995921142	0.4495500123647215	0.4524264995060331	0.4132397143281439	0.5187757100161704	0.01076267633823255
YSG_0655	1.8172044061962136	2.624164577838205	0.49051012768453783	0.4992234953911065	0.34015707252089167	0.5668706955754893	0.020104985056336934
YSG_0625	1.819223522203098	2.626235741672332	0.4956829474769804	0.5053144801631987	0.24873148457615757	0.5772609159302088	0.02497382747930012
YSG_0938b	1.3396834705679863	2.6386627246770904	0.4442769213549904	0.4443603412161655	0.4193659492134852	0.48009225990208093	0.006089480497458692
YSG_0028g	1.341702586574871	2.6407338885112166	0.5204962366292427	0.5208678664061599	0.48702202997489985	0.5471930965876555	0.005783894592599897
YSG_0893	1.2235843001721172	2.64176947042828	0.3689975023753955	0.3702509423147716	0.29989405006625314	0.3899933183149745	0.007915977032988377
YSG_0434	1.2245938581755595	2.6428050523453432	0.48434777823693925	0.4854712031142314	0.4405085802001414	0.5268241976344712	0.007487709425037932
YSG_0019dbb	1.2256034161790017	2.6438406342624066	0.42735416172273843	0.42497255329240663	0.38368059509621144	0.540032805695553	0.012183483257895766
YSG_1334	1.4083334148020654	2.6490185438477227	0.44160223660911513	0.4428888776826476	0.40925340625744167	0.4860950229277182	0.007923234931514502
YSG_1317	1.4063142987951809	2.651089707681849	0.6095053318039767	0.6079035566137309	0.5722794137214915	0.6556222366956096	0.007677405958916044
YSG_1912	1.3972282767641997	2.660409944935418	0.32396810994958813	0.32517045117089916	0.3070888682639891	0.3510987368821745	0.00465360887673306
YSG_0064c	1.396218718760757	2.6614455268524813					
YSG_1833	1.395209160757315	2.6624811087695446	0.359225068956971	0.36333044943539355	0.3126263596597846	0.39394069298841994	0.009712140638207505
YSG_1924	1.205412256110155	2.6707657641060503	0.33499945958903776	0.3343698041696185	0.2987500995022564	0.36024407689538235	0.010555156171894023
YSG_1786	1.2013740240963855	2.6769792556084298	0.41721682349928213	0.4176008440246453	0.3793173663654682	0.4785584663983633	0.011218875826951066
YSG_0221a	1.199354908089501	2.6800860013596197					
YSG_0228a	1.1983453500860586	2.6811215832766826					
YSG_1422	1.1973357920826162	2.682157165193746	0.3260164474915813	0.32607418879196026	0.3049574313268257	0.3896904819740863	0.007517040507515282
YSG_1440	1.1953166760757314	2.6862994928619988	0.6195437535820403	0.6144654572903042	0.5755957292317244	0.6923135184836706	0.006207115559302121
YSG_0795	1.1892593280550776	2.6894062386131883	0.3776497491444399	0.3755267382702294	0.3258703543763238	0.4346939525601936	0.008745205726498331
YSG_0725	1.1882497700516352	2.690441820530252	0.4838901848093423	0.4846472460025847	0.42137864432709166	0.5235961275644225	0.007298647219070295
YSG_0974	1.1862306540447505	2.692512984364378	0.3645048462721815	0.36930582982806615	0.31422877010338013	0.42390848563908434	0.016383388002279856
YSG_0424	1.1842115380378655	2.6945841481985044	0.30737005819913	0.30990305427667675	0.26792344613586816	0.3520288183929536	0.007812868470032455
YSG_0561	1.1832019800344236	2.695619730115568	0.4160460994783338	0.41381330146220074	0.3872047576693863	0.452848583155945	0.006928027356717858
YSG_0495	1.1821924220309812	2.69665531203263	0.3865779402284941	0.3909726927249649	0.3216005661663475	0.4530948329912633	0.01067408467358353
YSG_0374	1.179163748020654	2.6997620577838206	0.35184769600752425	0.3625753596570016	0.2704707242616539	0.4363436995328687	0.020283204313501793
YSG_0350	1.1781541900172117	2.7007976397008835	0.5042228222820024	0.49844789372463727	0.4163784188994633	0.5722853071312908	0.014613437182133149
YSG_0375	1.1771446320137695	2.701833221617947	0.37220752385020295	0.3731741659539494	0.3374636770554704	0.5128953712438062	0.01330157100737871
YSG_0473b	1.1761350740103271	2.70286880353501	0.3487482701699076	0.35233439065764377	0.3053625213548129	0.4129646415582688	0.011397731629839366
YSG_0448b	1.1751255160068848	2.703904385452073	0.6544032208715688	0.6546380121846282	0.6184842292209365	0.7439928246839567	0.008801636928868473
YSG_0363b	1.1741159580034424	2.7049399673691368	0.6322348242821043	0.6280374202171491	0.5713531287128784	0.6973538381868427	0.00803189283782522
YSG_0497b	1.1731064	2.7059755492862	0.48165212243136446	0.481564169608822	0.43959816114957917	0.5358008404296823	0.00891869640462071
YSG_0474	1.1720968419965576	2.707011131203263	0.44208926482821886	0.4521273834143976	0.37481709707590816	0.5305259215351242	0.017172707409872378
YSG_0589b	1.1710872839931157	2.7080467131203263	0.3922195404774011	0.39177187291303706	0.37261297809083643	0.4146730452286357	0.004742172692847695
YSG_0678	1.170077725989673	2.7090822950373896	0.49071372620245024	0.4904350855021693	0.44801951128549206	0.58598460471035	0.009606304995043568
YSG_0102b	1.1690681679862307	2.7101178769544525	0.5103865078614034	0.5145551195647495	0.45205516092688286	0.6233668314846122	0.014154926814316349
YSG_0012b	1.167049051979346	2.712189040788579	0.4751950414126527	0.4758957145047101	0.43312318274635264	0.58965636289069	0.013240795729324534
YSG_0528	1.1660394939759036	2.714260204622706	0.5459026071203846	0.5443036249331905	0.5010806872315698	0.5947530711486178	0.006678528582981458
YSG_0351	1.1650299359724614	2.7152957865397687	0.42573298621479116	0.4253428102390139	0.382039967322379	0.4788291767267001	0.007736961185448419
YSG_0352	1.164020377969019	2.716331368456832	0.4740840270750532	0.47362453478699434	0.4304045534030446	0.5301267054153924	0.010085762094981843
YSG_1150	1.0388351855421687	2.719438114208021	0.5253378461513111	0.5217578860752905	0.45263701223165653	0.5933944343613196	0.014321599419585157
YSG_0921	1.0378256275387263	2.720473696125085	0.28797989559800924	0.28195133669458927	0.2613845865776854	0.3409605607772848	0.010596119094607536
YSG_0680	1.036816069535284	2.721509278042148	0.4747552177005654	0.46934574666251283	0.4267331405515672	0.6024462523235853	0.0135655711992014
YSG_0425	1.0358065115318418	2.7225448599592115	0.3720773537785804	0.3738269420758107	0.32728873309171375	0.4066589836505241	0.010094306283003285
YSG_0005ia	1.033787395524957	2.7246160237933377					
YSG_1719	1.1620012619621345	2.7287583514615905	0.3467115101497764	0.34539314822163153	0.3153073410084113	0.4218419566063707	0.01082433665414521
YSG_0849	1.1589725879518074	2.7370430067980966	0.2990324364025868	0.32357246305835047	0.08640654444226922	0.4385369335449965	0.05902292382229664
YSG_0934	1.1569534719449226	2.739114170632223	0.7394858962324189	0.7385904439390955	0.611145125300388	0.8933428395177684	0.013451990292047527
YSG_0979	1.1559439139414802	2.740149752549286	0.30644453802216326	0.28520459241501106	0.09278885950330343	0.4612319898440757	0.07285829926917035
YSG_0978	1.1549343559380378	2.741185334466349	0.0615520590182073	0.06225510062485684	0.0	0.15038201518000144	0.023541290449757515
YSG_0569	1.1529152399311533	2.743256498300476	0.035887768802998224	0.03586595838300653	0.0	0.08013657702061397	0.018025729764903638
YSG_0692	1.1508961239242683	2.744292080217539	0.07778003396617131	0.08173000402262774	0.0017657453712266128	0.11145451883089491	0.015094251728860643
YSG_0207a	1.3437217025817556	2.7463632440516657					
YSG_1368	1.344731260585198	2.748434407885792	0.5248373358110086	0.5255542478191852	0.4974324272690466	0.5487916296262659	0.004930038604106235
YSG_1175	1.3457408185886404	2.749469989802855	0.3762386953010664	0.37915118280511917	0.343110953569133	0.40500506455596774	0.005783766175459346
YSG_0956c	1.3467503765920827	2.7505055717199185					
YSG_1752	2.1190622492254736	2.7525767355540447	0.6967067526944978	0.6901059407375549	0.6600184154173202	0.8003311695332762	0.011478193800516533
YSG_0913	2.1220909232358003	2.7556834813052347	0.5877342656069748	0.5803940987072808	0.48326776229288476	0.7689175357651872	0.027800240790979806
