	osa_location	osbp_location	A_pS_mean	A_pS_std	A_pS_min	A_pS_max	Bp_pS_mean	Bp_pS_std	Bp_pS_min	Bp_pS_max	C_pS_mean	C_pS_std	C_pS_min	C_pS_max	A-Bp_pS_mean	A-Bp_pS_std	A-Bp_pS_min	A-Bp_pS_max	A-C_pS_mean	A-C_pS_std	A-C_pS_min	A-C_pS_max	Bp-C_pS_mean	Bp-C_pS_std	Bp-C_pS_min	Bp-C_pS_max	A_pN_mean	A_pN_std	A_pN_min	A_pN_max	Bp_pN_mean	Bp_pN_std	Bp_pN_min	Bp_pN_max	C_pN_mean	C_pN_std	C_pN_min	C_pN_max	A-Bp_pN_mean	A-Bp_pN_std	A-Bp_pN_min	A-Bp_pN_max	A-C_pN_mean	A-C_pN_std	A-C_pN_min	A-C_pN_max	Bp-C_pN_mean	Bp-C_pN_std	Bp-C_pN_min	Bp-C_pN_max
YSG_1540	2.558219980722892	0.1470526322229775	0.13436515744074598	0.07396147373235895	0.0	0.3010728402032745	0.03454402150798537	0.02019559179180682	0.0	0.09893765993028533					0.25322936524989004	0.07492253569176499	0.11428571428571406	0.351226824457593									0.03206273171162966	0.018041368244404055	0.0	0.07398584338611741	0.00999782022585875	0.005735104024354438	0.0	0.023768504338948476					0.07237940064320275	0.016817505412526454	0.03493016095965727	0.09536538461538471								
YSG_1544	1.3346356805507746	1.4177116444595512	0.1437180379184209	0.11641546779777068	0.0	0.30760397403965317	0.09842683367718082	0.08635731350130349	0.0	0.2528128330248471					0.22737482730786981	0.1083320799931533	0.02120141342756184	0.37450455806579475	0.34978665334871994	0.007847067013582608	0.3363636363636365	0.35769687015238627	0.3809041891844372	0.02763611766092696	0.3413618097415645	0.43137254901960803	0.04707258261016248	0.0354200376949951	0.0	0.10186828377708486	0.03686895009343511	0.031407164301627905	0.0	0.0932193567082005					0.07029058107165365	0.03395503869930293	0.004868154158215008	0.11820163642025988	0.1368272398061971	0.011423067469439743	0.1249611419902761	0.15557501258984566	0.1588494429102447	0.009448179171496193	0.14674933589814043	0.1776915302203355
YSG_1545	0.3038769590361446	2.9172342603670973	0.05905159985186712	0.06573456075535032	0.0	0.23581936366746506	0.013833038627275626	0.01837263776476932	0.0	0.1258928571428572					0.31639979021319714	0.009335314007046491	0.2882654227831894	0.3520789345460452	0.18686827444112797	0.05159025118405921	0.027883396704689492	0.2427263545433813	0.33008466372480544	0.0040943981491256476	0.31766200762388824	0.33916887709991167	0.013888512511679298	0.011403038060932048	0.0	0.04309436555199266	0.0029623233021390453	0.005214291284287115	0.0	0.03436179205409975					0.08884608922439577	0.004021711912209798	0.07811618725324311	0.10263013834975618	0.031635212010459456	0.00927688596958708	0.0016913319238900625	0.04103866228284341	0.09793267169167985	0.0017005340697056133	0.09100296233601356	0.10073120795554256
YSG_1546	0.3382019311531842	1.565799858599592	0.0041479873893008725	0.01031580344565738	0.0	0.0449966763818582	0.06269857459075004	0.032583937389403385	0.0	0.19288588230092385					0.23792386194693382	0.01172361801815177	0.21561420507203652	0.31974078341013795	0.23775521824857035	0.006689149131653084	0.20190907891738935	0.24215775961283106	0.29166249628952495	0.011233186819525004	0.2475197943870996	0.3410000576900887	0.0007509243576082911	0.0014400017467322117	0.0	0.007226446637545178	0.013345878663947573	0.01369695125470769	0.0	0.10881593792986209					0.07609846677443649	0.007219347797275928	0.07009951680430056	0.1331211356980151	0.058943454945066316	0.0008020400091434903	0.05539362028207819	0.060540867491245126	0.09057269511893616	0.008213933205589179	0.06124354112669089	0.14545806942647965
YSG_1550b	0.9550418712564545	2.570314318150918	0.030151554787095726	0.03786533332720925	0.0	0.15618473385031667	0.0045213020558070825	0.0034829759608529516	0.0	0.01641791044776117					0.4478373605309382	0.008791800824058895	0.41776577983935176	0.46531817051951196	0.24006219659443698	0.02899000064381161	0.11854689938981107	0.25811087950510986	0.4170811207517027	0.00221060617340772	0.4140636565507023	0.4250065141547386	0.003910780354331567	0.0044059572905848655	0.0	0.02115900836886153	0.0009479898794045507	0.0012334201346456113	0.0	0.007105637138796783					0.08750336625784509	0.0013816129375044505	0.08423069664052353	0.09261047518286718	0.043011527273886165	0.0029720490430132666	0.03180476871409186	0.04680144677175559	0.09107488791930916	0.000812057997467592	0.0892564650579375	0.09434321118394236
YSG_1552	2.455245064371773	1.546123802175391	0.013987359112840046	0.014999591175543843	0.0	0.06943826336349729	0.044724522347674656	0.043248206312684334	0.0	0.2671585413546754					0.23581199974918107	0.030511394950942804	0.00234009360374416	0.27877043034937876									0.004020974550823493	0.005132927562917863	0.0	0.01967348115208036	0.013363586136213274	0.01257523037544983	0.0	0.08015485167155773					0.06800373507749843	0.009060911394068926	0.0	0.08409202077671732								
YSG_1554	2.1402629672977627	2.775359537729436	0.001560995915394021	0.0035555087385611786	0.0	0.018575851393188854	0.011473364863790221	0.01652199255031894	0.0	0.09159159159159161					0.3393120775203686	0.0056469871439612995	0.3081788440567066	0.3686571259709558									0.00020239500758981275	0.0008221324072831118	0.0	0.0035419126328217255	0.004020998880173479	0.007006816170841093	0.0	0.045023218251564724					0.11120122489317925	0.0027362901104402014	0.10505764942380272	0.13070058009817048								
YSG_1555b	2.1392534092943203	2.7743239558123727	0.0033742250407015283	0.004697615276880396	0.0	0.016274864376130196	0.05134485805144082	0.026456418508432326	0.0	0.11659125188536948					0.2530518300543864	0.008293952887780313	0.23478930033551873	0.27711287875198987	0.2415201098575204	0.0022072237989896725	0.23974850546279114	0.24599545454545452	0.2888901834868973	0.010467144303450991	0.27340358141618887	0.31569953372555715	0.00017426661174209772	0.0005372982500632138	0.0	0.0035714285714285713	0.008534361272361653	0.0047566835056062524	0.0	0.0208402412467402					0.04418424312743984	0.0024589389929524663	0.03955212049147841	0.052595018358638494	0.04809768622588602	0.00040806817759213006	0.047980083234244957	0.050022783588266874	0.057201035556232224	0.0025204176901232897	0.05285203071969812	0.06407025095695924
YSG_1557	0.2998387270223752	2.922412169952413	0.15110002757067895	0.08336759867301334	0.0	0.30893418669036443	0.08512208641185244	0.04151639561825845	0.0	0.2144549139337789					0.33817953679514107	0.013717500226568445	0.29236032623636843	0.3841212924739602	0.18358994858441405	0.09863120203816846	0.009378663540445475	0.3161875446646226	0.3477973397599248	0.01262568676414517	0.32459878317524166	0.3791122771208578	0.03841956563589555	0.022403244350134757	0.0	0.07627337358784572	0.022077419333212986	0.011569125605393608	0.0	0.056410063446487295					0.09890175397927531	0.006631524274409551	0.07315476242744623	0.11216480489827685	0.04020165246087569	0.02585471976726866	0.0016508460586050367	0.07617867025778112	0.09987637852207823	0.002608945440433619	0.09282483355927765	0.10363272392626402
YSG_1558	1.243775460240964	1.6051519714479945	0.0007393501557625734	0.0009183239925855783	0.0	0.0018832391713747636	0.008556818355685952	0.009592301609837275	0.0	0.06128766578625996					0.30344464265308535	0.005787089706146006	0.2909655090106216	0.3393248379163872	0.2912741485240133	0.0007573181477440759	0.29006499535747426	0.29226215644820275	0.4082941948749037	0.0031764385152296495	0.4032770097286224	0.4179686739955247	0.001391524558647319	0.0016068878267783435	0.0	0.007024265644955296	0.004804736667856382	0.0058413860216652656	0.0	0.03700736943287405					0.08849415876776423	0.0028239458180029727	0.08547428571428563	0.11170884814145486	0.10318690872346115	0.0005082426098165857	0.10189284568495341	0.10381777350016035	0.1081588124709216	0.002407875816801582	0.10435652764375815	0.12130020172382164
YSG_1559	0.1352807724612736	2.2575685791978244	0.019681449162716122	0.0782796822470871	0.0	0.35477178423236516	0.18151708611398998	0.10129422262708593	0.0	0.36338225017470316					0.3296047171634775	0.047236084410648554	0.0	0.39898720682302785									0.00526834378425271	0.020752067153022427	0.0	0.09595605423094909	0.060518352394970325	0.037056750778407324	0.0	0.1264964086193137					0.09045716493892143	0.016385931161984606	0.0	0.12036210633686097								
YSG_1561	1.249832808261618	0.0849177171991842	0.0004467379689482634	0.0010000659549090816	0.0	0.005136986301369871	0.05234962369106093	0.02429646008438816	0.0	0.15314529353161238					0.38446341050382665	0.007069887893888051	0.362273832427747	0.39746212024671496	0.40992202580147546	0.0008186852036119429	0.4075312943481671	0.41289239498714086	0.4538909912945473	0.011538275109890101	0.41659627394446896	0.47451375648549105	0.0006120822865224923	0.0006577280670254838	0.0	0.0032245062474808572	0.015385065337867229	0.0076688091330180405	0.0	0.04661237582916247					0.13874716600602152	0.0035849908393325238	0.12666573389011979	0.1468828927841425	0.16029201816204236	0.0005404521600789699	0.15957286689638436	0.16166009297084138	0.1680939169410367	0.0034530505836780833	0.15755358094619673	0.17755114309748835
YSG_1562	1.329587890533563	0.9423795445275324	0.0	0.0	0.0	0.0	0.04931872125020431	0.03887937807766662	0.0	0.12459016393442618					0.2752381234722243	0.016064117062095505	0.23850385038503844	0.31473684210526315	0.4105491777846724	1.6653345369377348e-16	0.4105491777846726	0.4105491777846726	0.4940939085444371	0.027179800485925526	0.42372881355932196	0.518995685522531	0.0	0.0	0.0	0.0	0.01022623732823764	0.0070809716623132825	0.0	0.02491506228765573					0.054516881712718804	0.004497887874974948	0.0471563088512241	0.06258890469416785	0.09352971051295075	2.7755575615628914e-17	0.09352971051295073	0.09352971051295073	0.09641335590921683	0.00598045500760373	0.08174692049272118	0.1026284109149278
YSG_1563	0.2947909370051635	2.9286256614547925	0.001455461250388401	0.0024966815131410307	0.0	0.01223241590214068	0.03983031913876953	0.022293701862922184	0.0	0.10385756676557871					0.3894691637211209	0.010071479963197459	0.3697945080923807	0.423172905525847	0.3997847184979029	0.001743584917766775	0.3991702594972749	0.40894859905679076	0.37278819367120214	0.008856897722934177	0.3505696757230501	0.3904174102716637	0.0006545688320037389	0.0010011449393232854	0.0	0.002185792349726776	0.010265917401221882	0.005820953554498862	0.0	0.02649006622516556					0.12196073194141507	0.004343434949125224	0.11111906978965218	0.12723018682743878	0.1374929674738726	0.0009993163395719824	0.13685914883519676	0.1396507683932834	0.1225049586140441	0.0025111374868554367	0.11759201497192771	0.12632347572106617
YSG_1564	2.060507885025818	2.83438770700204	0.004229716473233954	0.005825150375461889	0.0	0.020667726550079486	0.0230219306799239	0.01126248464407361	0.0	0.048231511254019255					0.2939711531899702	0.012159527385020073	0.2698057142857141	0.3271789072806794									0.000541056398826027	0.0009237496298542697	0.0	0.0043584854263143576	0.001999976213236073	0.0012559645355781463	0.0	0.006706008583690988					0.05924196296151409	0.0010757048986153078	0.05665192035779521	0.06437934844277224								
YSG_1566	2.920651303958692	1.7045678354860638	0.0	0.0	0.0	0.0	0.013159671305532814	0.013983442393484032	0.0	0.050895381715362814					0.2316599462482373	0.00632734840428975	0.22394472624377987	0.2508162918758943									0.00011331872780841583	0.0004315048598170219	0.0	0.0017564402810304447	0.005444804912294239	0.004460518763733955	0.0	0.019507853869087346					0.04671891841201045	0.0019324272528269022	0.0434965263750127	0.05250577619230391								
YSG_1567		1.0076212053025153	0.06739050521438697	0.10508276418023486	0.0	0.30472323724455297	0.015375591637736413	0.014781138705130741	0.0	0.08057705840957076					0.33381270097627597	0.08039106362811979	0.07718661829907297	0.38665735242752397									0.01727349451557716	0.025164174655762626	0.0	0.07360811112374266	0.0030454136686577124	0.003963311990183122	0.0	0.024885939444214022					0.0811060074210081	0.019414572938254795	0.02345163535142658	0.10704949459742073								
YSG_1569	1.922198438554217	0.5095063031951054	0.0017759323927379067	0.003158390144005053	0.0	0.012987012987012988	0.013441127783417942	0.016131348081814698	0.0	0.07038512616201863					0.2784830686438182	0.0073560385952250815	0.26788024394751436	0.31717776115681884									0.000756911464283784	0.0012947888265147807	0.0	0.00593471810089021	0.00551696047895483	0.004908788241093231	0.0	0.022480996280122914					0.12667997985060467	0.0028026605174066434	0.11777306171235867	0.13708414872798436								
YSG_1570	0.977252147332186	0.9195967423521414	0.07854501212067305	0.06895496403674063	0.0	0.24858879722101607	0.24759447490747571	0.146522132352139	0.0	0.47092110125646724					0.3678242195523831	0.07173088558952723	0.0	0.4523809523809522									0.019442564298033874	0.016691119212429804	0.0	0.05805887066166238	0.06091026582388248	0.037313542481894404	0.0	0.1257678629162625					0.09506609331116807	0.020072214389945015	0.0029126213592233	0.1321699789949911								
YSG_1571	0.4775209356282272	0.2495752420122365	0.049608010720725466	0.040636378240050036	0.0	0.14867853077556067	0.06481086300104735	0.02084165696088048	0.0	0.1303603541132143					0.32770380931210746	0.011183733429143708	0.27813357770713837	0.3530778164924506	0.17648603212087113	0.032388748392955226	0.08637690534242251	0.20395062074262624	0.32093821758296304	0.008892462266566531	0.2971578598070054	0.3330710829491065	0.007433784193959191	0.006960614430669217	0.0	0.02948658095716904	0.010295025705929033	0.0033954599098240546	0.0	0.021822638949331816					0.060625073190229924	0.002208964919343428	0.05013244109856381	0.06660209068149937	0.032538506930691206	0.00519308977890461	0.014015846427906651	0.036552766710809446	0.062119351908463016	0.002089058310773238	0.054189063345347024	0.06749215664342312
YSG_1572	1.4224672268502585	1.6735003779741673	0.12018552580922176	0.07273667350669041	0.0	0.3034338447144208	0.09948616507798869	0.03843272283890279	0.0	0.21600021774808775					0.1895875677136098	0.05111978438871549	0.03320334261838444	0.3519349411104883	0.30067237125517027	0.014539123770919385	0.27738338440585664	0.3376931953184065	0.3226793067504425	0.014445214524388681	0.29884031884140216	0.3549518459069023	0.02027173886177438	0.012072686794126038	0.0	0.04861985545653484	0.014566473179143273	0.007629831793864122	0.0	0.047035420454736306					0.03708974313587037	0.008384625391449215	0.008199574550377111	0.06183677406907205	0.03909126633302669	0.0045306524890125575	0.033244625728521625	0.05038077026301668	0.05123526905771096	0.004634109348054125	0.03359188071643463	0.05865517051402135
YSG_1574	2.3835664461273667	0.8812802114208022	0.0015029787532986534	0.002192386015743499	0.0	0.008882309400444105	0.06596831210981213	0.049597422643756	0.0	0.2332946758039006					0.2656888779827192	0.009581395778386188	0.24563067486227272	0.2937745254003604	0.31679228327566245	0.0016815632360953016	0.31535586317119046	0.32111111111111096	0.28632235008993484	0.016965576381474914	0.26544084916966265	0.3436978180853457	0.0009739483923197935	0.0009363824195052084	0.0	0.0039350713231677365	0.015714980694065343	0.014378440005290979	0.0	0.06041734950289526					0.08809636328853174	0.0027547550431514423	0.07853781475588818	0.09706967657911876	0.07665841957880809	0.0005832133237478678	0.07632743362831859	0.07817905799255505	0.0826042283292235	0.002414075061510485	0.07763021260315899	0.0883595057508101
YSG_1575	0.9267742471600688	1.0200481883072738	0.0006766423075435958	0.0019743914366758403	0.0	0.0064377682403433485	0.03564035585870855	0.01687179546221818	0.0	0.08042328042328041					0.30536776964458134	0.011052958519333892	0.2815986512619626	0.3319796473790085	0.2580106788141444	0.001461973679321769	0.251894804127477	0.2583601573676682	0.4003077286059329	0.00753760870001857	0.3846622960817197	0.4201610992655769	0.0	0.0	0.0	0.0	0.008797663390360711	0.004469457164762588	0.0	0.024526198439241902					0.08758753667044325	0.0034001259504502705	0.08200042568957765	0.10071764414748818	0.03521069638346642	2.1499556781438136e-06	0.035210182445759367	0.035219690293340045	0.0954714073700569	0.0040833928968787144	0.08873407099506271	0.1052842295047195
YSG_1577	0.5784767359724613	1.360754639021074	0.00015865460891638922	0.0006246238199279494	0.0	0.002617801047120422	0.02755767947442436	0.017181443403545212	0.0	0.10499359795134455					0.41027396199336613	0.009083082319358499	0.3883131836499716	0.4289939883599325	0.3270660005353886	0.0003418071013822805	0.32700557700557736	0.32899955348934967	0.46294669772030067	0.006688480605571848	0.44345164808105003	0.4757193188490903	9.790962941205264e-05	0.0003854705964660414	0.0	0.0016155088852988673	0.004961842143771567	0.003350972483332712	0.0	0.01857401857401856					0.11682890959267853	0.0016976547535628203	0.1119214838825859	0.12149803195184058	0.09421499625084093	0.00030975835837560506	0.09416023819190679	0.09596725413673377	0.14605931272059522	0.002215499354551662	0.1408544045676997	0.15096807953950794
YSG_1579		0.5933884384772263	0.007515327312281622	0.00871991865714889	0.0	0.030456852791878156	0.05449346168450364	0.039250995995768756	0.0	0.1500572737686139					0.10334918298523865	0.030601138141278957	0.0	0.16428571428571426									0.0011566558441558454	0.0020208838481369147	0.0	0.004687500000000001	0.011837389228238127	0.013502042249349037	0.0	0.06465517241379311					0.02272423338350601	0.009492353063095413	0.0	0.04026143790849675								
YSG_1583	1.7112008158347678	2.059772433038749	0.005802147864768345	0.014545815304008844	0.0	0.060616246498599556	0.046669895239200704	0.022517065130348866	0.0	0.13576372122967997					0.44671195476886577	0.016465198414085915	0.3969539388003585	0.47042130387721703	0.3052262509102293	0.008509553030397798	0.26295693680606036	0.3094964252212857	0.47155328323398815	0.008202591610029017	0.45192159873972254	0.48665570709530764	0.002203213034374783	0.003348079441326763	0.0	0.01570306923625983	0.01708589863398584	0.008518638965352845	0.0	0.04782061017726518					0.15817233214059925	0.007477896168813137	0.13204277446586324	0.1682888909083009	0.0956083427985124	0.0019067849840947503	0.08710160732065822	0.09873516508908504	0.15154260407492057	0.0052838647281114575	0.1384951633888548	0.1591574341578045
YSG_1585	1.4567921989672978	1.644504084296397	0.06801362125591623	0.13521052303876185	0.0	0.40017011810122016	0.07328428252839607	0.06811575388825791	0.0	0.3976103261817544					0.3251238222224466	0.09721304072335671	0.0	0.4085891686788545									0.0235245234442755	0.04407089047526713	0.0	0.1326951296205716	0.016039203408549484	0.022373001928071706	0.0	0.13636018237082062					0.11432326377242123	0.03362069388301552	0.0	0.13632723112128145								
YSG_1586	2.519856776592083		0.0015581024660249276	0.0023867206306006777	0.0	0.011225444340505156	0.16301089808216299	0.10605896500464089	0.0	0.341937426725823					0.39460539309832277	0.008889800898599573	0.3710422538874424	0.4200289410963568	0.386301849209918	0.002129024742174651	0.3796584745939269	0.3928007701592612	0.4813199167572461	0.01886182134161588	0.4491801398922147	0.5111739577384357	0.0006467506674243764	0.0006073007043806282	0.0	0.0019243104554201437	0.05802253904235313	0.0426865531484265	0.0	0.12129210511022936					0.17298705606586862	0.005893225611247616	0.1619814814961031	0.18186224081567345	0.18493927240749888	0.00045006930580129487	0.18387751070238673	0.1856299616396089	0.21767465501891525	0.0025191270644146628	0.21020800874475642	0.22193663419882947
YSG_1589	1.1458483339070569	0.1532661237253569	0.0017281105990783398	0.006230791374649771	0.0	0.02419354838709676	0.006145342077782117	0.014612339684276858	0.0	0.04938271604938269					0.3427341668374762	0.0003953125952446483	0.3414634146341462	0.34285714285714275	0.22040816326530588	0.004713063421956128	0.21950113378684796	0.24489795918367338	0.25501599476644027	0.005281477856800906	0.23045267489711926	0.256198347107438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					0.02937894143905655	1.0210842648427666e-05	0.029375764993880036	0.02941176470588234	0.03698198985836683	5.047650543710761e-05	0.03671970624235006	0.036991704066367474	0.048785743190334296	1.689370065148471e-05	0.04878048780487802	0.04884004884004883
YSG_1590	1.874749212392427	1.3441853283480625	0.07960647579255921	0.0413555007819197	0.0	0.19046036661528984	0.046156468161996304	0.016565862621789	0.0	0.09298780487804882					0.36690005558056926	0.018923212471430098	0.33228450843824875	0.42949525385495657									0.017636580992128243	0.009502322067560704	0.0	0.04187694463996272	0.01370595602466416	0.004383190991546492	0.0	0.026535562678679757					0.10337444476238021	0.003591288116576063	0.09338040880374805	0.11134883368676168								
YSG_1591b	1.4668877790017212	1.6341482651257648	0.001618297550976372	0.0033842673732566815	0.0	0.013377926421404687	0.03189978986577127	0.023054188588808443	0.0	0.08183306055646483					0.2881639851551782	0.008870393512933013	0.26058706184098035	0.3218890200708383	0.36382590711696516	0.0025156224623797815	0.36302623550945706	0.37327279905250693	0.3479901939139251	0.009754843444629345	0.33857729138166887	0.3761410417039557	0.0002866534169087295	0.0007727246070614569	0.0	0.002369668246445499	0.004300244674410374	0.0035853635479111963	0.0	0.013134328358208965					0.03653849515675616	0.0018459385283793278	0.03264163246519121	0.04577107464044513	0.04255015346644308	0.0006430644760375187	0.042325095718760905	0.04504002784545774	0.05487143797014844	0.002042322551414086	0.05085456642550067	0.059481941834883006
YSG_1594	0.2887335889845094	0.3386352868796737	0.007918132885525828	0.011205065262152387	0.0	0.06190942815146641	0.04468885114795064	0.016294851360124457	0.0	0.08631682197155473					0.3341332386072828	0.008697873411159796	0.3160680169529986	0.3680885100891283	0.21768197181202	0.006467302062843096	0.19068515954641366	0.2267521004213964	0.3382540295888665	0.006295848350500152	0.32501284663314933	0.3473278636663733	0.0015265597254016463	0.002035693488148179	0.0	0.011255751318595021	0.0074790307527017345	0.003498236519430394	0.0	0.015073009891662773					0.056178363979233314	0.0014377466126140543	0.052108909980752176	0.06117047750696045	0.040734617079604116	0.0015369682713696356	0.03577804234805686	0.04275278180938565	0.06173444005906015	0.00147675883905758	0.05946531514918395	0.06586147416597261
YSG_1595b	1.240746786230637	1.449814683888511	0.0027261381108350403	0.0031809551980569494	0.0	0.014028056112224446	0.11060194870130281	0.054692664159182176	0.0	0.20874199578411487					0.3173422031289811	0.019634844009830094	0.26003411910669966	0.3475822120621429									0.0012522489181588528	0.0014710508931254952	0.0	0.005710206995003568	0.029843028164798956	0.018851444958046172	0.0	0.059517031011692915					0.08271787171441676	0.007292394567087067	0.07020207162758839	0.09644106784163801								
YSG_1596	0.6360215421686747	0.0517790958531611	0.002984389927994373	0.0026479166981878983	0.0	0.009714632665452335	0.04347152232977306	0.03344507669560191	0.0	0.10038126591538984					0.33853293569602594	0.01460547728915461	0.31312835028488867	0.36865721705018234	0.3949459357903891	0.0017187451774769143	0.3927376918202604	0.39667832167832134	0.43989579474475426	0.006350464683545657	0.4264512595837893	0.45165108902898504	0.00043423484922085106	0.0006768266021287562	0.0	0.0030932390631904583	0.01286652212887784	0.010887961742082243	0.0	0.029920652413489096					0.06846531598566956	0.003184245594215743	0.061904666278423726	0.07510106578463802	0.08927032733714906	0.00030872119611577236	0.0891191292078211	0.09016310812718009	0.11554935381532491	0.0020676201073979777	0.11206823250855194	0.119647963910259
YSG_1598	1.5617862313253013	1.122570798096533	0.0015717143376717858	0.002341988219246153	0.0	0.00981996726677577	0.0659336380963643	0.029420956737821496	0.0	0.1649918420281972					0.434151649057979	0.011427319736552984	0.41168167057233684	0.46783060602156074									0.00015047550258817858	0.00044145668711921993	0.0	0.0027085590465872156	0.017177186952922748	0.008911933654470738	0.0	0.05104999820806127					0.15618895908851121	0.0034309268438503368	0.14748808883424264	0.16681417327812365								
YSG_1599	1.496164961101549	1.5254121638341265	0.0015940023846482642	0.0029919911953403535	0.0	0.013363028953229408	0.09311274852479764	0.036850875212269575	0.0	0.17301038062283738					0.32749427335082704	0.01717678321270479	0.27456247456247457	0.354415309115196									0.0005134867329085256	0.00096625803206984	0.0	0.004447739065974793	0.016948826511771913	0.007105803976638964	0.0	0.03322380430814164					0.065698328028153	0.004761729191803076	0.058599779492833494	0.08172219936925816								
YSG_1600	0.1100418223752151	2.185077845003399	0.00929048320086991	0.02867604913117193	0.0	0.11764705882352941	0.0308482437104239	0.018483858204284522	0.0	0.07774936061381073					0.35590705349191265	0.01361371082288574	0.34235320142114817	0.43927827897293553	0.40113960567509355	0.00848237268532886	0.39525913795940637	0.445257049666628	0.4976158152658504	0.005195542979107377	0.48858106696122033	0.5115283606082411	0.003632153640098977	0.013345384628452549	0.0	0.05266622778143518	0.006544145697017449	0.004508256688336107	0.0	0.019392216878006133					0.08942324681680495	0.006821200679362831	0.08173692073720233	0.13129513877643553	0.05688632164577392	0.007531836455727804	0.05544486261776502	0.09674103059785956	0.09623023469457218	0.0019203868227365855	0.09016078277529642	0.0994962891514616
YSG_1601c	1.698076561790017	1.2012750237933378	0.00041666666666666637	0.001412985413151097	0.0	0.00520833333333333	0.012946782393237462	0.048288963964386505	0.0	0.2684761079475116					0.2548952985545453	0.034745572788775575	0.0	0.27387576393322977									0.0	0.0	0.0	0.0	0.00358734975170604	0.009916272156609195	0.0	0.05813624448945547					0.05314651443453338	0.0072926413026082396	0.0	0.05813624448945547								
YSG_1605	2.48856047848537	1.4870956329027871	6.114772141600156e-05	0.00017578993470416396	0.0	0.0005665722379603401	0.002802137706739847	0.0025541062190851498	0.0	0.014750957854406147					0.40539901211548407	0.001718194177205959	0.3992456239412761	0.40843757594361946	0.34321975171187935	0.0002493428700818061	0.3424998966856767	0.3433152204003831	0.4443675448273305	0.001760751555503279	0.4396479813146482	0.4475713678126173	0.00045095301065564025	0.0008848169885299482	0.0	0.0041780199818347	0.0027408449541893743	0.0016903657822038404	0.0	0.009821643769583041					0.14581448442237366	0.0013947640207576837	0.14427850850485138	0.15152723175630994	0.08447173570586647	0.0007840318749123217	0.08419241543638849	0.08791409474414703	0.15974389234979608	0.001205299434918704	0.15819714308730048	0.16206443565722786
YSG_1606	0.4260334774526678	2.588954792658056	0.0017526221518122272	0.0025123726415112865	0.0	0.009549795361527946	0.03726647634321049	0.01960757733511711	0.0	0.09404845096668978					0.33890142208598534	0.011373654444052266	0.3146211842384089	0.3600319354795054	0.3217157353606479	0.002265374227759502	0.3199671627562097	0.329424729238769	0.44658479625345604	0.010121662246570375	0.42961036671368086	0.4671627990663776	0.0006035070386373818	0.0008545183832425899	0.0	0.0035105315947843545	0.009488551925856481	0.005369177451604362	0.0	0.030337443218689152					0.1054460992486163	0.001961178487541425	0.10131472725175858	0.11594259399137431	0.09617464278542798	0.0008032943416627252	0.09571481045678383	0.09875189107413004	0.13075587454360751	0.0028437480396268744	0.1259006692351339	0.1425019731649566
YSG_1607	0.3291159091222031	1.7667027505098571	0.01698965614666126	0.04715508665366235	0.0	0.17584745762711856	0.03835031476243066	0.04565623265776628	0.0	0.15106382978723398					0.32869997559372566	0.033152428828339936	0.1555792719079805	0.3566012976598382	0.25724538487837567	0.025192718493511405	0.24587116123166272	0.3749312857848159	0.39231706940491806	0.0073363247826451405	0.38017596254742114	0.410361697126403	0.003269047995197439	0.008429675331877143	0.0	0.03388289740093386	0.0068191357589660745	0.006247970275499673	0.0	0.031175834288574237					0.06590532141871089	0.006653650096247032	0.03182630906768837	0.0827660860915527	0.052048299932161125	0.0032729966388293976	0.050990102453172675	0.06631567167480822	0.0822901385717372	0.0026772662760280314	0.07709075618132641	0.09364219982699859
YSG_1608	2.4542355063683305	1.547159384092454	0.013770281300258147	0.02314614810301343	0.0	0.06694078947368427	0.05284225266671526	0.03436665465210923	0.0	0.204811010998397					0.3150923167533701	0.022851411598396494	0.19357883493096487	0.38064999251160736									0.011350288254200896	0.02101165812146587	0.0	0.05560141509433973	0.016625537939796695	0.017595517897244364	0.0	0.08657597806601298					0.08245154007750234	0.01618757563533533	0.045044926004228325	0.12292456805731161								
YSG_1610	1.6910096557659209	1.207488515295717	0.001675821713113066	0.0024485731844873576	0.0	0.010380622837370233	0.05068134938342681	0.025268013206948912	0.0	0.1569767856251914					0.28795788209684103	0.011082252234400758	0.26870617119272333	0.3171928572338986									0.0008385534183034697	0.001491760024754646	0.0	0.005678591709256104	0.014018836941827711	0.0066037306752129744	0.0	0.03796754348697488					0.10092492412799338	0.0027235833490428353	0.09068495370125772	0.10875422605727347								
YSG_1611b	1.1034468977624785	2.031811721278042	0.0029392514746225803	0.0037732629440461823	0.0	0.01594896331738436	0.0737153933044551	0.043858906449240426	0.0	0.19630494001576665					0.3964720270911348	0.010345046645731342	0.3617962850265939	0.42636869502782254	0.31936302713711084	0.0017214912866274743	0.31826069124351253	0.32903757899583563	0.3255895724680815	0.013519674325260885	0.30909780305564843	0.36542694936855513	0.0007638470906691576	0.001070390894081906	0.0	0.005089058524173026	0.02515721802161995	0.015301289241267505	0.0	0.06933560961729973					0.10989352182157808	0.007777472663605376	0.09854449220965052	0.13042655218297297	0.10004656949801548	0.0008809430375737603	0.09796184539204629	0.10314543404735056	0.09348943649818327	0.008425088051226494	0.07883798812330041	0.10888415853445008
