	1	2	3	4	n	L	fraction_polymorphic
YSG_1229	437.0	50.0	2.0	0.0	77	489.0	0.10633946830265849
YSG_1232	876.0	128.0	4.0	0.0	66	1008.0	0.13095238095238096
YSG_1233	195.0	15.0	0.0	0.0	18	210.0	0.07142857142857142
YSG_1234	825.0	140.0	36.0	1.0	72	1002.0	0.17664670658682635
YSG_1235	937.0	93.0	2.0	0.0	78	1032.0	0.09205426356589147
YSG_1236	1743.0	114.0	0.0	0.0	67	1857.0	0.061389337641357025
YSG_1237	200.0	90.0	7.0	0.0	78	297.0	0.3265993265993266
YSG_1238	821.0	173.0	2.0	0.0	68	996.0	0.1757028112449799
YSG_1239	582.0	56.0	1.0	0.0	71	639.0	0.0892018779342723
YSG_1240	575.0	19.0	0.0	0.0	76	594.0	0.03198653198653199
YSG_1241	185.0	19.0	0.0	0.0	72	204.0	0.09313725490196079
YSG_1242b	930.0	60.0	0.0	0.0	69	990.0	0.06060606060606061
YSG_1243b	233.0	10.0	0.0	0.0	57	243.0	0.0411522633744856
YSG_1244	556.0	43.0	1.0	0.0	73	600.0	0.07333333333333333
YSG_1246	1153.0	66.0	2.0	0.0	60	1221.0	0.055692055692055695
YSG_1247	262.0	26.0	0.0	0.0	83	288.0	0.09027777777777778
YSG_1248	770.0	76.0	3.0	0.0	74	849.0	0.09305064782096584
YSG_1249	1089.0	78.0	0.0	0.0	72	1167.0	0.06683804627249357
YSG_1250	336.0	27.0	0.0	0.0	91	363.0	0.0743801652892562
YSG_1251	649.0	131.0	3.0	0.0	74	783.0	0.17113665389527458
YSG_1252	1083.0	287.0	10.0	0.0	79	1380.0	0.21521739130434783
YSG_1254	96.0	6.0	0.0	0.0	70	102.0	0.058823529411764705
YSG_1255	958.0	138.0	2.0	0.0	78	1098.0	0.12750455373406194
YSG_1256	1176.0	45.0	0.0	0.0	76	1221.0	0.036855036855036855
YSG_1259	1123.0	89.0	0.0	0.0	65	1212.0	0.07343234323432343
YSG_1260	707.0	63.0	1.0	0.0	56	771.0	0.08300907911802853
YSG_1262	306.0	36.0	0.0	0.0	74	342.0	0.10526315789473684
YSG_1263	664.0	49.0	1.0	0.0	59	714.0	0.0700280112044818
YSG_1264	1059.0	83.0	1.0	0.0	66	1143.0	0.07349081364829396
YSG_1265	1867.0	124.0	1.0	0.0	70	1992.0	0.06275100401606426
YSG_1267	603.0	45.0	0.0	0.0	69	648.0	0.06944444444444445
YSG_1268	493.0	81.0	5.0	0.0	60	579.0	0.14853195164075994
YSG_1269	701.0	49.0	0.0	0.0	69	750.0	0.06533333333333333
YSG_1272	1130.0	81.0	1.0	0.0	74	1212.0	0.06765676567656766
YSG_1273	1183.0	74.0	0.0	0.0	67	1257.0	0.0588703261734288
YSG_1274	1035.0	134.0	1.0	0.0	69	1170.0	0.11538461538461539
YSG_1276	383.0	13.0	0.0	0.0	70	396.0	0.03282828282828283
YSG_1278	733.0	80.0	0.0	0.0	61	813.0	0.0984009840098401
YSG_1279	501.0	2.0	1.0	0.0	63	504.0	0.005952380952380952
YSG_1281	2327.0	199.0	3.0	0.0	71	2529.0	0.07987346777382365
YSG_1282	1205.0	75.0	1.0	0.0	69	1281.0	0.05932864949258392
YSG_1283	794.0	139.0	3.0	0.0	73	936.0	0.1517094017094017
YSG_1284	924.0	108.0	0.0	0.0	63	1032.0	0.10465116279069768
YSG_1285	631.0	70.0	1.0	0.0	76	702.0	0.10113960113960115
YSG_1286	393.0	31.0	2.0	0.0	70	426.0	0.07746478873239436
YSG_1287	814.0	29.0	0.0	0.0	69	843.0	0.03440094899169632
YSG_1288	1822.0	120.0	2.0	0.0	77	1944.0	0.06275720164609054
YSG_1289	1019.0	240.0	16.0	0.0	72	1275.0	0.2007843137254902
YSG_1290	382.0	29.0	0.0	0.0	72	411.0	0.0705596107055961
YSG_1291	207.0	12.0	0.0	0.0	79	219.0	0.0547945205479452
YSG_1292	234.0	21.0	0.0	0.0	72	255.0	0.08235294117647059
YSG_1293	1023.0	72.0	0.0	0.0	74	1095.0	0.06575342465753424
YSG_1294	2382.0	307.0	8.0	0.0	67	2697.0	0.1167964404894327
YSG_1295	1984.0	178.0	1.0	0.0	72	2163.0	0.08275543226999538
YSG_1296	1260.0	100.0	2.0	0.0	79	1362.0	0.07488986784140969
YSG_1297	387.0	62.0	1.0	0.0	78	450.0	0.14
YSG_1298	324.0	24.0	0.0	0.0	58	348.0	0.06896551724137931
YSG_1299	837.0	61.0	2.0	0.0	71	900.0	0.07
YSG_1300	2154.0	108.0	0.0	0.0	64	2262.0	0.04774535809018567
YSG_1301	885.0	34.0	2.0	0.0	70	921.0	0.03908794788273615
YSG_1302	1307.0	112.0	0.0	0.0	62	1419.0	0.07892882311486962
YSG_1303	842.0	61.0	0.0	0.0	68	903.0	0.06755260243632337
YSG_1304	264.0	24.0	0.0	0.0	72	288.0	0.08333333333333333
YSG_1305	212.0	56.0	5.0	0.0	71	273.0	0.22344322344322345
YSG_1306	292.0	23.0	0.0	0.0	77	315.0	0.07301587301587302
YSG_1307	1157.0	84.0	1.0	0.0	64	1242.0	0.06843800322061191
YSG_1308	521.0	88.0	3.0	0.0	68	612.0	0.14869281045751634
YSG_1309	276.0	12.0	0.0	0.0	73	288.0	0.041666666666666664
YSG_1310	1389.0	98.0	1.0	0.0	62	1488.0	0.06653225806451613
YSG_1311	1332.0	132.0	0.0	0.0	68	1464.0	0.09016393442622951
YSG_1312	650.0	43.0	0.0	0.0	66	693.0	0.06204906204906205
YSG_1315	427.0	245.0	49.0	2.0	67	723.0	0.4094052558782849
YSG_1316	335.0	156.0	35.0	2.0	60	528.0	0.36553030303030304
YSG_1317	379.0	35.0	0.0	0.0	66	414.0	0.08454106280193237
YSG_1318	2055.0	306.0	3.0	0.0	58	2364.0	0.13071065989847716
YSG_1319	998.0	136.0	3.0	0.0	81	1137.0	0.12225153913808268
YSG_1320	569.0	71.0	2.0	0.0	71	642.0	0.11370716510903427
YSG_1321	484.0	70.0	1.0	0.0	73	555.0	0.12792792792792793
YSG_1322	973.0	80.0	0.0	0.0	59	1053.0	0.07597340930674264
YSG_1323	801.0	57.0	0.0	0.0	68	858.0	0.06643356643356643
YSG_1324	2837.0	482.0	8.0	0.0	56	3327.0	0.14727983168019237
YSG_1325	288.0	51.0	0.0	0.0	73	339.0	0.1504424778761062
YSG_1326	290.0	13.0	0.0	0.0	71	303.0	0.0429042904290429
YSG_1327	443.0	78.0	1.0	0.0	70	522.0	0.15134099616858238
YSG_1329	385.0	46.0	1.0	0.0	72	432.0	0.1087962962962963
YSG_1332	1666.0	142.0	1.0	0.0	66	1809.0	0.07904919845218353
YSG_1333	963.0	59.0	1.0	0.0	65	1023.0	0.05865102639296188
YSG_1334	1262.0	87.0	1.0	0.0	64	1350.0	0.06518518518518518
YSG_1335	235.0	11.0	0.0	0.0	76	246.0	0.044715447154471545
YSG_1336	1297.0	77.0	0.0	0.0	65	1374.0	0.05604075691411936
YSG_1337	1315.0	85.0	1.0	0.0	61	1401.0	0.06138472519628837
YSG_1339	952.0	72.0	2.0	0.0	62	1026.0	0.07212475633528265
YSG_1341	871.0	77.0	3.0	0.0	65	951.0	0.08412197686645637
YSG_1342	2580.0	159.0	0.0	0.0	62	2739.0	0.05805038335158817
YSG_1344	1358.0	72.0	1.0	0.0	69	1431.0	0.05101327742837177
YSG_1345	752.0	40.0	0.0	0.0	72	792.0	0.050505050505050504
YSG_1346	503.0	59.0	5.0	0.0	67	567.0	0.1128747795414462
YSG_1347	1537.0	128.0	3.0	0.0	62	1668.0	0.07853717026378897
YSG_1348	1188.0	122.0	1.0	0.0	64	1311.0	0.09382151029748284
YSG_1352	641.0	67.0	0.0	0.0	67	708.0	0.09463276836158192
YSG_1353	1184.0	226.0	0.0	0.0	68	1410.0	0.16028368794326242
YSG_1354	1375.0	341.0	18.0	0.0	65	1734.0	0.20703575547866204
YSG_1355	1236.0	66.0	3.0	0.0	74	1305.0	0.052873563218390804
YSG_1356	989.0	126.0	4.0	0.0	69	1119.0	0.1161751563896336
YSG_1357	868.0	62.0	0.0	0.0	63	930.0	0.06666666666666667
YSG_1359	197.0	82.0	11.0	1.0	66	291.0	0.3230240549828179
YSG_1361	2031.0	139.0	2.0	0.0	65	2172.0	0.0649171270718232
YSG_1362	435.0	73.0	2.0	0.0	78	510.0	0.14705882352941177
YSG_1363	527.0	33.0	1.0	0.0	65	561.0	0.06060606060606061
YSG_1364	925.0	71.0	0.0	0.0	76	996.0	0.071285140562249
YSG_1365	623.0	57.0	1.0	0.0	65	681.0	0.08516886930983847
YSG_1366	1230.0	80.0	1.0	0.0	71	1311.0	0.06178489702517163
YSG_1367	1453.0	80.0	0.0	0.0	57	1533.0	0.05218525766470972
YSG_1368	1055.0	79.0	0.0	0.0	65	1134.0	0.06966490299823633
YSG_1370	542.0	43.0	0.0	0.0	76	585.0	0.0735042735042735
YSG_1371	1568.0	228.0	4.0	0.0	73	1800.0	0.1288888888888889
YSG_1372	387.0	9.0	0.0	0.0	65	396.0	0.022727272727272728
YSG_1374	342.0	26.0	1.0	0.0	74	369.0	0.07317073170731707
YSG_1376	697.0	98.0	3.0	0.0	69	798.0	0.12656641604010024
YSG_1378	506.0	72.0	1.0	0.0	68	579.0	0.12607944732297063
YSG_1379	321.0	30.0	0.0	0.0	72	351.0	0.08547008547008547
YSG_1380	200.0	16.0	0.0	0.0	72	216.0	0.07407407407407407
YSG_1382	529.0	14.0	0.0	0.0	71	543.0	0.02578268876611418
YSG_1383	942.0	69.0	0.0	0.0	57	1011.0	0.06824925816023739
YSG_1384	842.0	58.0	0.0	0.0	65	900.0	0.06444444444444444
YSG_1385	1160.0	344.0	37.0	1.0	64	1542.0	0.24773022049286642
YSG_1387	2073.0	190.0	2.0	0.0	68	2265.0	0.0847682119205298
YSG_1388b	801.0	38.0	1.0	0.0	67	840.0	0.04642857142857143
YSG_1389	702.0	95.0	1.0	0.0	67	798.0	0.12030075187969924
YSG_1390	172.0	10.0	1.0	0.0	72	183.0	0.060109289617486336
YSG_1391	716.0	56.0	2.0	0.0	65	774.0	0.07493540051679587
YSG_1392	636.0	93.0	6.0	0.0	73	735.0	0.1346938775510204
YSG_1393	895.0	95.0	0.0	0.0	60	990.0	0.09595959595959595
YSG_1394	1389.0	223.0	11.0	0.0	71	1623.0	0.14417744916820702
YSG_1395	931.0	83.0	3.0	0.0	67	1017.0	0.08456243854473942
YSG_1397	254.0	30.0	1.0	0.0	72	285.0	0.10877192982456141
YSG_1398	431.0	116.0	8.0	0.0	23	555.0	0.22342342342342342
YSG_1399	1223.0	54.0	1.0	0.0	68	1278.0	0.04303599374021909
YSG_1400b	443.0	13.0	0.0	0.0	72	456.0	0.02850877192982456
YSG_1401	242.0	40.0	0.0	0.0	75	282.0	0.14184397163120568
YSG_1402	928.0	65.0	0.0	0.0	71	993.0	0.06545820745216516
YSG_1403	1060.0	49.0	1.0	0.0	56	1110.0	0.04504504504504504
YSG_1404	949.0	64.0	1.0	0.0	75	1014.0	0.0641025641025641
YSG_1407	562.0	43.0	1.0	0.0	69	606.0	0.07260726072607261
YSG_1408	684.0	60.0	0.0	0.0	76	744.0	0.08064516129032258
YSG_1410	990.0	51.0	0.0	0.0	64	1041.0	0.04899135446685879
YSG_1411	699.0	27.0	0.0	0.0	65	726.0	0.0371900826446281
YSG_1412	245.0	56.0	2.0	0.0	75	303.0	0.19141914191419143
YSG_1414	951.0	78.0	3.0	0.0	62	1032.0	0.07848837209302326
YSG_1415	321.0	15.0	0.0	0.0	66	336.0	0.044642857142857144
YSG_1416	1124.0	87.0	1.0	0.0	55	1212.0	0.07260726072607261
YSG_1417b	618.0	51.0	0.0	0.0	61	669.0	0.07623318385650224
YSG_1420	976.0	137.0	3.0	0.0	61	1116.0	0.12544802867383512
YSG_1422	1142.0	194.0	11.0	0.0	65	1347.0	0.15219005196733482
YSG_1423	1765.0	107.0	3.0	0.0	60	1875.0	0.058666666666666666
YSG_1424	3147.0	118.0	2.0	0.0	58	3267.0	0.03673094582185491
YSG_1426	1775.0	105.0	1.0	0.0	66	1881.0	0.05635300372142477
YSG_1427	230.0	7.0	0.0	0.0	76	237.0	0.029535864978902954
YSG_1428	698.0	46.0	0.0	0.0	66	744.0	0.06182795698924731
YSG_1430b	468.0	83.0	7.0	0.0	68	558.0	0.16129032258064516
YSG_1433	625.0	38.0	0.0	0.0	64	663.0	0.05731523378582202
YSG_1435	1123.0	99.0	2.0	0.0	61	1224.0	0.08251633986928104
YSG_1436	903.0	67.0	2.0	0.0	68	972.0	0.07098765432098765
YSG_1437	1010.0	109.0	0.0	0.0	70	1119.0	0.09740840035746202
YSG_1438	1499.0	380.0	29.0	0.0	59	1908.0	0.21436058700209643
YSG_1439	277.0	29.0	0.0	0.0	64	306.0	0.09477124183006536
YSG_1440	1265.0	58.0	0.0	0.0	66	1323.0	0.04383975812547241
YSG_1441	1434.0	95.0	1.0	0.0	66	1530.0	0.06274509803921569
YSG_1443	1304.0	93.0	1.0	0.0	68	1398.0	0.06723891273247497
YSG_1445	1467.0	110.0	4.0	0.0	63	1581.0	0.07210626185958255
YSG_1446	1680.0	213.0	9.0	0.0	61	1902.0	0.1167192429022082
YSG_1449	377.0	40.0	0.0	0.0	72	417.0	0.09592326139088729
YSG_1450	799.0	73.0	1.0	0.0	64	873.0	0.08476517754868271
YSG_1452b	970.0	162.0	8.0	0.0	65	1140.0	0.14912280701754385
YSG_1453	367.0	29.0	0.0	0.0	78	396.0	0.07323232323232323
YSG_1454	1105.0	133.0	1.0	0.0	68	1239.0	0.10815173527037934
YSG_1455	242.0	12.0	1.0	0.0	71	255.0	0.050980392156862744
YSG_1457	228.0	15.0	0.0	0.0	56	243.0	0.06172839506172839
YSG_1458	1166.0	105.0	4.0	0.0	68	1275.0	0.08549019607843138
YSG_1459	429.0	48.0	0.0	0.0	63	477.0	0.10062893081761007
YSG_1460	446.0	43.0	0.0	0.0	59	489.0	0.08793456032719836
YSG_1461	843.0	323.0	22.0	0.0	60	1188.0	0.2904040404040404
YSG_1462	999.0	146.0	1.0	0.0	64	1146.0	0.12827225130890052
YSG_1463	576.0	100.0	2.0	0.0	70	678.0	0.1504424778761062
YSG_1464	201.0	17.0	1.0	0.0	68	219.0	0.0821917808219178
YSG_1466	647.0	34.0	0.0	0.0	60	681.0	0.049926578560939794
YSG_1467	453.0	45.0	0.0	0.0	78	498.0	0.09036144578313253
YSG_1468	683.0	66.0	1.0	0.0	73	750.0	0.08933333333333333
YSG_1469	1013.0	184.0	9.0	0.0	68	1206.0	0.16003316749585406
YSG_1471	890.0	57.0	1.0	0.0	65	948.0	0.06118143459915612
YSG_1473	735.0	108.0	0.0	0.0	68	843.0	0.12811387900355872
YSG_1474	924.0	49.0	2.0	0.0	65	975.0	0.052307692307692305
YSG_1475	176.0	7.0	0.0	0.0	65	183.0	0.03825136612021858
YSG_1476	84.0	3.0	0.0	0.0	57	87.0	0.034482758620689655
YSG_1477	641.0	40.0	0.0	0.0	69	681.0	0.05873715124816446
YSG_1480	311.0	29.0	2.0	0.0	65	342.0	0.09064327485380116
YSG_1481	940.0	68.0	0.0	0.0	68	1008.0	0.06746031746031746
YSG_1482	484.0	35.0	0.0	0.0	69	519.0	0.0674373795761079
YSG_1483	585.0	140.0	7.0	0.0	69	732.0	0.20081967213114754
YSG_1487	1499.0	261.0	10.0	0.0	67	1770.0	0.15310734463276837
YSG_1489	254.0	19.0	0.0	0.0	68	273.0	0.0695970695970696
YSG_1490	356.0	36.0	1.0	0.0	72	393.0	0.09414758269720101
YSG_1491	804.0	80.0	0.0	1.0	54	885.0	0.09152542372881356
YSG_1492	1022.0	40.0	0.0	0.0	58	1062.0	0.03766478342749529
YSG_1493	747.0	39.0	0.0	0.0	60	786.0	0.04961832061068702
YSG_1494	645.0	120.0	3.0	0.0	65	768.0	0.16015625
YSG_1495	1833.0	99.0	0.0	0.0	54	1932.0	0.05124223602484472
YSG_1497	1801.0	181.0	4.0	0.0	56	1986.0	0.0931520644511581
YSG_1499	419.0	37.0	0.0	0.0	68	456.0	0.08114035087719298
YSG_1500	805.0	206.0	17.0	1.0	66	1029.0	0.21768707482993196
YSG_1501	220.0	17.0	0.0	0.0	57	237.0	0.07172995780590717
YSG_1503	1790.0	130.0	3.0	0.0	59	1923.0	0.06916276651066043
YSG_1507	299.0	10.0	0.0	0.0	69	309.0	0.032362459546925564
YSG_1508	1051.0	145.0	4.0	0.0	64	1200.0	0.12416666666666666
YSG_1515	557.0	72.0	1.0	0.0	58	630.0	0.11587301587301588
YSG_1516	678.0	102.0	0.0	0.0	68	780.0	0.13076923076923078
YSG_1518	709.0	59.0	0.0	0.0	57	768.0	0.07682291666666667
YSG_1520	969.0	84.0	0.0	0.0	65	1053.0	0.07977207977207977
YSG_1521	572.0	68.0	2.0	0.0	73	642.0	0.10903426791277258
YSG_1522	1127.0	92.0	2.0	0.0	57	1221.0	0.07698607698607698
YSG_1523	1126.0	85.0	1.0	0.0	59	1212.0	0.07095709570957096
YSG_1524	622.0	41.0	0.0	0.0	64	663.0	0.06184012066365008
YSG_1525	1262.0	102.0	1.0	0.0	60	1365.0	0.07545787545787545
YSG_1527	663.0	69.0	0.0	0.0	64	732.0	0.0942622950819672
YSG_1528	403.0	31.0	1.0	0.0	72	435.0	0.0735632183908046
YSG_1531	433.0	48.0	2.0	0.0	65	483.0	0.10351966873706005
YSG_1532	1792.0	196.0	10.0	0.0	70	1998.0	0.1031031031031031
YSG_1533	1128.0	80.0	1.0	0.0	60	1209.0	0.06699751861042183
YSG_1535	1059.0	63.0	0.0	0.0	63	1122.0	0.05614973262032086
YSG_1537	2432.0	162.0	1.0	0.0	56	2595.0	0.0628131021194605
YSG_1538	307.0	29.0	0.0	0.0	67	336.0	0.08630952380952381
YSG_1540	1037.0	100.0	0.0	0.0	66	1137.0	0.08795074758135445
YSG_1544	469.0	81.0	2.0	0.0	66	552.0	0.1503623188405797
YSG_1545	481.0	44.0	0.0	0.0	64	525.0	0.0838095238095238
YSG_1546	1112.0	272.0	8.0	0.0	59	1392.0	0.20114942528735633
YSG_1550b	910.0	17.0	0.0	0.0	57	927.0	0.018338727076591153
YSG_1552	1417.0	282.0	14.0	0.0	65	1713.0	0.1727962638645651
YSG_1554	357.0	32.0	1.0	0.0	63	390.0	0.08461538461538462
YSG_1555b	695.0	48.0	1.0	0.0	58	744.0	0.06586021505376344
YSG_1557	968.0	121.0	3.0	0.0	61	1092.0	0.11355311355311355
YSG_1558	652.0	45.0	2.0	0.0	62	699.0	0.06723891273247497
YSG_1559	240.0	68.0	9.0	1.0	64	318.0	0.24528301886792453
YSG_1561	1444.0	181.0	4.0	0.0	73	1629.0	0.11356660527931246
YSG_1562	188.0	10.0	0.0	0.0	71	198.0	0.050505050505050504
YSG_1563	392.0	21.0	1.0	0.0	68	414.0	0.05314009661835749
YSG_1564	805.0	22.0	1.0	0.0	68	828.0	0.027777777777777776
YSG_1566	714.0	30.0	0.0	0.0	69	744.0	0.04032258064516129
YSG_1567	506.0	31.0	0.0	0.0	60	537.0	0.05772811918063315
YSG_1569	446.0	20.0	2.0	0.0	64	468.0	0.04700854700854701
YSG_1570	342.0	97.0	14.0	0.0	61	453.0	0.24503311258278146
YSG_1571	2392.0	232.0	4.0	0.0	58	2628.0	0.0898021308980213
YSG_1572	987.0	165.0	9.0	0.0	57	1161.0	0.14987080103359174
YSG_1574	771.0	123.0	9.0	0.0	60	903.0	0.1461794019933555
YSG_1575	571.0	35.0	0.0	0.0	58	606.0	0.057755775577557754
YSG_1577	508.0	32.0	0.0	0.0	54	540.0	0.05925925925925926
YSG_1579	250.0	29.0	0.0	0.0	65	279.0	0.1039426523297491
YSG_1583	1275.0	169.0	2.0	0.0	73	1446.0	0.11825726141078838
YSG_1585	219.0	65.0	7.0	0.0	71	291.0	0.24742268041237114
YSG_1586	1125.0	271.0	2.0	0.0	54	1398.0	0.19527896995708155
YSG_1589	175.0	2.0	0.0	0.0	68	177.0	0.011299435028248588
YSG_1590	1353.0	102.0	0.0	0.0	64	1455.0	0.07010309278350516
YSG_1591b	365.0	16.0	0.0	0.0	54	381.0	0.04199475065616798
YSG_1594	1328.0	72.0	1.0	0.0	63	1401.0	0.052105638829407566
YSG_1595b	552.0	77.0	4.0	0.0	58	633.0	0.12796208530805686
YSG_1596	954.0	74.0	1.0	0.0	70	1029.0	0.0728862973760933
YSG_1598	730.0	87.0	2.0	0.0	59	819.0	0.10866910866910867
YSG_1599	542.0	57.0	1.0	0.0	56	600.0	0.09666666666666666
YSG_1600	963.0	60.0	0.0	0.0	62	1023.0	0.05865102639296188
YSG_1601c	679.0	94.0	1.0	0.0	55	774.0	0.1227390180878553
YSG_1605	1186.0	26.0	0.0	0.0	60	1212.0	0.02145214521452145
YSG_1606	827.0	81.0	1.0	0.0	69	909.0	0.09020902090209021
YSG_1607	557.0	47.0	2.0	0.0	66	606.0	0.08085808580858085
YSG_1608	1339.0	234.0	14.0	0.0	62	1587.0	0.15626969124133586
YSG_1610	703.0	77.0	0.0	0.0	73	780.0	0.09871794871794871
YSG_1611b	667.0	114.0	17.0	0.0	60	798.0	0.16416040100250626
YSG_1612	1123.0	194.0	3.0	0.0	55	1320.0	0.14924242424242423
YSG_1616	849.0	42.0	0.0	0.0	61	891.0	0.04713804713804714
YSG_1617	785.0	90.0	1.0	0.0	54	876.0	0.10388127853881278
YSG_1618	367.0	26.0	0.0	0.0	60	393.0	0.06615776081424936
YSG_1620	1419.0	83.0	1.0	0.0	67	1503.0	0.05588822355289421
YSG_1621	293.0	19.0	0.0	0.0	70	312.0	0.060897435897435896
YSG_1624	472.0	35.0	0.0	0.0	57	507.0	0.06903353057199212
YSG_1625	869.0	66.0	1.0	0.0	56	936.0	0.07158119658119658
YSG_1627	292.0	20.0	0.0	0.0	61	312.0	0.0641025641025641
YSG_1628	409.0	29.0	0.0	0.0	69	438.0	0.06621004566210045
YSG_1629	706.0	64.0	1.0	0.0	67	771.0	0.08430609597924774
YSG_1630	1345.0	168.0	11.0	0.0	62	1524.0	0.11745406824146981
YSG_1632	1346.0	56.0	2.0	0.0	59	1404.0	0.04131054131054131
YSG_1635	1524.0	104.0	1.0	0.0	57	1629.0	0.06445672191528545
YSG_1636	950.0	98.0	2.0	0.0	61	1050.0	0.09523809523809523
YSG_1639	1200.0	45.0	0.0	0.0	57	1245.0	0.03614457831325301
YSG_1641	1288.0	75.0	1.0	1.0	61	1365.0	0.05641025641025641
YSG_1642	1598.0	155.0	2.0	0.0	55	1755.0	0.08945868945868946
YSG_1644	87.0	3.0	0.0	0.0	69	90.0	0.03333333333333333
YSG_1646	290.0	25.0	0.0	0.0	71	315.0	0.07936507936507936
YSG_1647	192.0	6.0	0.0	0.0	63	198.0	0.030303030303030304
YSG_1649	305.0	51.0	1.0	0.0	60	357.0	0.14565826330532214
YSG_1650	868.0	74.0	0.0	0.0	57	942.0	0.07855626326963906
YSG_1653	530.0	40.0	0.0	0.0	74	570.0	0.07017543859649122
YSG_1654	127.0	5.0	0.0	0.0	74	132.0	0.03787878787878788
YSG_1655	569.0	46.0	0.0	0.0	55	615.0	0.07479674796747968
YSG_1656	1728.0	136.0	2.0	0.0	61	1866.0	0.07395498392282958
YSG_1660	767.0	163.0	6.0	0.0	63	936.0	0.18055555555555555
YSG_1661	809.0	79.0	0.0	0.0	63	888.0	0.08896396396396396
YSG_1662	894.0	204.0	21.0	0.0	66	1119.0	0.20107238605898123
YSG_1663	495.0	29.0	1.0	0.0	62	525.0	0.05714285714285714
YSG_1664	330.0	30.0	0.0	0.0	57	360.0	0.08333333333333333
YSG_1665	748.0	44.0	0.0	0.0	65	792.0	0.05555555555555555
YSG_1668	544.0	14.0	0.0	0.0	77	558.0	0.025089605734767026
YSG_1669	1491.0	122.0	1.0	0.0	54	1614.0	0.0762081784386617
YSG_1670	958.0	95.0	3.0	0.0	58	1056.0	0.0928030303030303
YSG_1674	947.0	81.0	1.0	0.0	58	1029.0	0.07968901846452867
YSG_1678	1478.0	150.0	1.0	0.0	61	1629.0	0.09269490484960098
YSG_1680	1048.0	68.0	0.0	0.0	56	1116.0	0.06093189964157706
YSG_1681	1186.0	115.0	1.0	0.0	56	1302.0	0.0890937019969278
YSG_1682	488.0	86.0	6.0	2.0	64	582.0	0.16151202749140894
YSG_1687	411.0	21.0	0.0	0.0	60	432.0	0.04861111111111111
YSG_1691	135.0	9.0	0.0	0.0	68	144.0	0.0625
YSG_1704	469.0	72.0	2.0	0.0	61	543.0	0.13627992633517497
YSG_1705b	907.0	157.0	7.0	0.0	61	1071.0	0.1531279178338002
YSG_1706	299.0	43.0	0.0	0.0	67	342.0	0.12573099415204678
YSG_1707	186.0	15.0	0.0	0.0	64	201.0	0.07462686567164178
YSG_1710	1508.0	69.0	1.0	0.0	59	1578.0	0.044359949302915085
YSG_1712	1811.0	313.0	6.0	0.0	64	2130.0	0.14976525821596245
YSG_1713	388.0	47.0	0.0	0.0	68	435.0	0.10804597701149425
YSG_1714	264.0	18.0	0.0	0.0	56	282.0	0.06382978723404255
YSG_1716	905.0	63.0	4.0	0.0	54	972.0	0.06893004115226338
YSG_1724	497.0	37.0	0.0	0.0	55	534.0	0.06928838951310862
YSG_1727	1227.0	174.0	0.0	0.0	60	1401.0	0.12419700214132762
YSG_1729	196.0	4.0	1.0	0.0	62	201.0	0.024875621890547265
YSG_1732	1728.0	87.0	0.0	0.0	63	1815.0	0.047933884297520664
YSG_1733	1079.0	116.0	23.0	0.0	57	1218.0	0.11412151067323481
YSG_1735	1132.0	78.0	2.0	0.0	65	1212.0	0.066006600660066
YSG_1744	428.0	29.0	2.0	0.0	60	459.0	0.06753812636165578
YSG_1749	979.0	213.0	20.0	3.0	63	1215.0	0.194238683127572
YSG_1751	1059.0	192.0	3.0	0.0	54	1254.0	0.15550239234449761
YSG_1753	415.0	38.0	0.0	0.0	54	453.0	0.08388520971302428
YSG_1758	1602.0	288.0	42.0	0.0	56	1932.0	0.17080745341614906
YSG_1761	683.0	66.0	1.0	0.0	55	750.0	0.08933333333333333
YSG_1763	728.0	34.0	0.0	0.0	66	762.0	0.04461942257217848
YSG_1767	1124.0	89.0	2.0	0.0	59	1215.0	0.07489711934156379
YSG_1769	624.0	39.0	0.0	0.0	57	663.0	0.058823529411764705
YSG_1773	2151.0	185.0	1.0	0.0	55	2337.0	0.07958921694480103
YSG_1774	857.0	36.0	1.0	0.0	62	894.0	0.04138702460850112
YSG_1780	499.0	54.0	2.0	0.0	65	555.0	0.1009009009009009
YSG_1789	436.0	46.0	1.0	0.0	49	483.0	0.09730848861283643
YSG_1791	103.0	11.0	0.0	0.0	57	114.0	0.09649122807017543
YSG_1794	628.0	19.0	1.0	0.0	61	648.0	0.030864197530864196
YSG_1799	832.0	90.0	5.0	0.0	58	927.0	0.10248112189859762
YSG_1805	475.0	17.0	0.0	0.0	66	492.0	0.034552845528455285
YSG_1810	1927.0	196.0	1.0	0.0	57	2124.0	0.09274952919020715
YSG_1815	952.0	46.0	1.0	0.0	62	999.0	0.04704704704704705
YSG_1823	621.0	77.0	1.0	0.0	61	699.0	0.11158798283261803
YSG_1824	442.0	38.0	0.0	0.0	63	480.0	0.07916666666666666
YSG_1825b	1517.0	233.0	5.0	0.0	54	1755.0	0.1356125356125356
YSG_1829	255.0	12.0	0.0	0.0	58	267.0	0.0449438202247191
YSG_1835	437.0	62.0	5.0	0.0	56	504.0	0.13293650793650794
YSG_1837	748.0	166.0	25.0	0.0	55	939.0	0.20340788072417465
YSG_1838	328.0	8.0	0.0	0.0	66	336.0	0.023809523809523808
YSG_1843	352.0	20.0	0.0	0.0	54	372.0	0.053763440860215055
YSG_1850	348.0	21.0	0.0	0.0	56	369.0	0.056910569105691054
