	1	2	3	4	n	L	fraction_polymorphic
YSG_1274	219.0	27.0	0.0	0.0	4	246.0	0.10975609756097561
YSG_1276	75.0	1.0	0.0	0.0	42	76.0	0.013157894736842105
YSG_1278	166.0	1.0	0.0	0.0	38	167.0	0.005988023952095809
YSG_1279	73.0	38.0	0.0	0.0	39	111.0	0.34234234234234234
YSG_1281	435.0	48.0	1.0	0.0	32	484.0	0.1012396694214876
YSG_1282	267.0	5.0	0.0	0.0	37	272.0	0.01838235294117647
YSG_1283	194.0	9.0	0.0	0.0	35	203.0	0.04433497536945813
YSG_1284	207.0	14.0	0.0	0.0	42	221.0	0.06334841628959276
YSG_1285	129.0	2.0	0.0	0.0	35	131.0	0.015267175572519083
YSG_1286	85.0	1.0	0.0	0.0	38	86.0	0.011627906976744186
YSG_1287	166.0	5.0	0.0	0.0	37	171.0	0.029239766081871343
YSG_1288	354.0	14.0	0.0	0.0	21	368.0	0.03804347826086957
YSG_1289	219.0	30.0	0.0	0.0	33	249.0	0.12048192771084337
YSG_1290	82.0	2.0	0.0	0.0	38	84.0	0.023809523809523808
YSG_1291	39.0	0.0	0.0	0.0	32	39.0	0.0
YSG_1292	46.0	0.0	0.0	0.0	39	46.0	0.0
YSG_1293	211.0	6.0	0.0	0.0	33	217.0	0.027649769585253458
YSG_1294	383.0	82.0	1.0	0.0	18	466.0	0.1781115879828326
YSG_1295	351.0	53.0	0.0	0.0	14	404.0	0.1311881188118812
YSG_1296	276.0	6.0	0.0	0.0	26	282.0	0.02127659574468085
YSG_1297	81.0	9.0	0.0	0.0	23	90.0	0.1
YSG_1298	75.0	2.0	0.0	0.0	36	77.0	0.025974025974025976
YSG_1299	202.0	1.0	0.0	0.0	35	203.0	0.0049261083743842365
YSG_1300	281.0	76.0	3.0	0.0	29	360.0	0.21944444444444444
YSG_1301	193.0	0.0	0.0	0.0	33	193.0	0.0
YSG_1302	258.0	61.0	2.0	0.0	39	321.0	0.19626168224299065
YSG_1303	172.0	7.0	0.0	0.0	34	179.0	0.03910614525139665
YSG_1304	46.0	2.0	0.0	0.0	36	48.0	0.041666666666666664
YSG_1305	43.0	9.0	1.0	0.0	37	53.0	0.18867924528301888
YSG_1306	60.0	2.0	0.0	0.0	30	62.0	0.03225806451612903
YSG_1307	237.0	4.0	0.0	0.0	38	241.0	0.016597510373443983
YSG_1308	53.0	42.0	2.0	0.0	37	97.0	0.4536082474226804
YSG_1309	45.0	3.0	0.0	0.0	33	48.0	0.0625
YSG_1310	258.0	25.0	0.0	0.0	31	283.0	0.08833922261484099
YSG_1311	295.0	3.0	0.0	0.0	31	298.0	0.010067114093959731
YSG_1312	141.0	1.0	0.0	0.0	28	142.0	0.007042253521126761
YSG_1315	52.0	75.0	20.0	0.0	36	147.0	0.6462585034013606
YSG_1316	35.0	56.0	12.0	2.0	38	105.0	0.6666666666666666
YSG_1317	100.0	2.0	0.0	0.0	40	102.0	0.0196078431372549
YSG_1318	401.0	81.0	1.0	0.0	6	483.0	0.16977225672877846
YSG_1319	198.0	15.0	0.0	0.0	26	213.0	0.07042253521126761
YSG_1320	115.0	16.0	1.0	0.0	34	132.0	0.12878787878787878
YSG_1321	105.0	1.0	0.0	0.0	33	106.0	0.009433962264150943
YSG_1322	213.0	3.0	0.0	0.0	31	216.0	0.013888888888888888
YSG_1323	185.0	7.0	0.0	0.0	37	192.0	0.036458333333333336
YSG_1324	499.0	106.0	0.0	0.0	35	605.0	0.17520661157024794
YSG_1325	72.0	1.0	0.0	0.0	34	73.0	0.0136986301369863
YSG_1326	57.0	1.0	0.0	0.0	37	58.0	0.017241379310344827
YSG_1327	125.0	1.0	0.0	0.0	38	126.0	0.007936507936507936
YSG_1329	80.0	4.0	0.0	0.0	34	84.0	0.047619047619047616
YSG_1332	355.0	2.0	0.0	0.0	26	357.0	0.0056022408963585435
YSG_1333	130.0	91.0	5.0	0.0	41	226.0	0.4247787610619469
YSG_1334	181.0	46.0	1.0	0.0	32	228.0	0.20614035087719298
YSG_1335	42.0	1.0	0.0	0.0	34	43.0	0.023255813953488372
YSG_1336	271.0	11.0	0.0	0.0	33	282.0	0.03900709219858156
YSG_1337	236.0	10.0	0.0	0.0	35	246.0	0.04065040650406504
YSG_1339	169.0	45.0	2.0	0.0	38	216.0	0.2175925925925926
YSG_1341	160.0	13.0	0.0	0.0	29	173.0	0.07514450867052024
YSG_1342	500.0	29.0	0.0	0.0	29	529.0	0.054820415879017016
YSG_1344	268.0	11.0	0.0	0.0	33	279.0	0.03942652329749104
YSG_1345	116.0	3.0	0.0	0.0	34	119.0	0.025210084033613446
YSG_1346	97.0	14.0	2.0	0.0	27	113.0	0.1415929203539823
YSG_1347	251.0	75.0	1.0	0.0	26	327.0	0.2324159021406728
YSG_1348	220.0	41.0	0.0	0.0	33	261.0	0.15708812260536398
YSG_1352	146.0	2.0	0.0	0.0	40	148.0	0.013513513513513514
YSG_1353	256.0	56.0	0.0	0.0	30	312.0	0.1794871794871795
YSG_1354	338.0	6.0	0.0	0.0	33	344.0	0.01744186046511628
YSG_1355	215.0	39.0	0.0	0.0	30	254.0	0.15354330708661418
YSG_1356	162.0	58.0	1.0	0.0	33	221.0	0.2669683257918552
YSG_1357	185.0	1.0	0.0	0.0	42	186.0	0.005376344086021506
YSG_1359	20.0	25.0	3.0	0.0	44	48.0	0.5833333333333334
YSG_1361	360.0	65.0	0.0	0.0	35	425.0	0.15294117647058825
YSG_1362	61.0	40.0	3.0	0.0	25	104.0	0.41346153846153844
YSG_1363	85.0	33.0	0.0	0.0	37	118.0	0.2796610169491525
YSG_1364	205.0	0.0	0.0	0.0	21	205.0	0.0
YSG_1365	123.0	4.0	0.0	0.0	30	127.0	0.031496062992125984
YSG_1366	175.0	74.0	1.0	0.0	33	250.0	0.3
YSG_1367	265.0	3.0	0.0	0.0	31	268.0	0.011194029850746268
YSG_1368	267.0	7.0	0.0	0.0	33	274.0	0.025547445255474453
YSG_1370	115.0	13.0	0.0	0.0	31	128.0	0.1015625
YSG_1371	331.0	3.0	0.0	0.0	27	334.0	0.008982035928143712
YSG_1372	59.0	15.0	0.0	0.0	26	74.0	0.20270270270270271
YSG_1374	69.0	0.0	0.0	0.0	29	69.0	0.0
YSG_1376	162.0	8.0	0.0	0.0	34	170.0	0.047058823529411764
YSG_1378	85.0	33.0	3.0	0.0	33	121.0	0.2975206611570248
YSG_1379	66.0	0.0	0.0	0.0	36	66.0	0.0
YSG_1380	34.0	0.0	0.0	0.0	34	34.0	0.0
YSG_1382	108.0	4.0	0.0	0.0	35	112.0	0.03571428571428571
YSG_1383	155.0	36.0	1.0	0.0	21	192.0	0.19270833333333334
YSG_1384	182.0	6.0	0.0	0.0	27	188.0	0.031914893617021274
YSG_1385	311.0	8.0	0.0	0.0	27	319.0	0.025078369905956112
YSG_1387	353.0	44.0	1.0	0.0	24	398.0	0.11306532663316583
YSG_1388b	159.0	1.0	0.0	0.0	30	160.0	0.00625
YSG_1389	107.0	44.0	0.0	0.0	28	151.0	0.2913907284768212
YSG_1390	32.0	1.0	0.0	0.0	35	33.0	0.030303030303030304
YSG_1391	118.0	34.0	1.0	0.0	36	153.0	0.22875816993464052
YSG_1392	150.0	1.0	0.0	0.0	27	151.0	0.006622516556291391
YSG_1393	182.0	8.0	0.0	0.0	42	190.0	0.042105263157894736
YSG_1394	286.0	27.0	1.0	0.0	26	314.0	0.08917197452229299
YSG_1395	218.0	4.0	0.0	0.0	36	222.0	0.018018018018018018
YSG_1397	33.0	19.0	1.0	0.0	36	53.0	0.37735849056603776
YSG_1398	95.0	25.0	0.0	0.0	28	120.0	0.20833333333333334
YSG_1399	194.0	23.0	0.0	0.0	20	217.0	0.10599078341013825
YSG_1400b	63.0	23.0	1.0	0.0	33	87.0	0.27586206896551724
YSG_1401	46.0	1.0	0.0	0.0	24	47.0	0.02127659574468085
YSG_1402	189.0	6.0	1.0	0.0	26	196.0	0.03571428571428571
YSG_1403	223.0	2.0	0.0	0.0	31	225.0	0.008888888888888889
YSG_1404	189.0	2.0	1.0	0.0	33	192.0	0.015625
YSG_1407	111.0	1.0	0.0	0.0	31	112.0	0.008928571428571428
YSG_1408	163.0	5.0	1.0	0.0	25	169.0	0.03550295857988166
YSG_1410	159.0	47.0	0.0	0.0	31	206.0	0.22815533980582525
YSG_1411	140.0	2.0	0.0	0.0	38	142.0	0.014084507042253521
YSG_1412	68.0	4.0	0.0	0.0	33	72.0	0.05555555555555555
YSG_1414	187.0	4.0	0.0	0.0	37	191.0	0.020942408376963352
YSG_1415	50.0	2.0	0.0	0.0	21	52.0	0.038461538461538464
YSG_1416	241.0	18.0	0.0	0.0	37	259.0	0.0694980694980695
YSG_1417b	101.0	26.0	0.0	0.0	36	127.0	0.2047244094488189
YSG_1420	124.0	89.0	7.0	0.0	34	220.0	0.43636363636363634
YSG_1422	250.0	15.0	0.0	0.0	30	265.0	0.05660377358490566
YSG_1423	296.0	41.0	0.0	0.0	35	337.0	0.12166172106824925
YSG_1424	561.0	3.0	0.0	0.0	35	564.0	0.005319148936170213
YSG_1426	313.0	9.0	0.0	0.0	35	322.0	0.027950310559006212
YSG_1427	50.0	4.0	0.0	0.0	31	54.0	0.07407407407407407
YSG_1428	111.0	43.0	1.0	1.0	27	156.0	0.28846153846153844
YSG_1430b	93.0	1.0	0.0	0.0	36	94.0	0.010638297872340425
YSG_1433	107.0	1.0	0.0	0.0	34	108.0	0.009259259259259259
YSG_1435	237.0	4.0	0.0	0.0	38	241.0	0.016597510373443983
YSG_1436	157.0	33.0	0.0	0.0	33	190.0	0.1736842105263158
YSG_1437	172.0	35.0	0.0	0.0	28	207.0	0.16908212560386474
YSG_1438	298.0	77.0	1.0	0.0	32	376.0	0.2074468085106383
YSG_1439	53.0	0.0	0.0	0.0	30	53.0	0.0
YSG_1440	284.0	4.0	0.0	0.0	28	288.0	0.013888888888888888
YSG_1441	228.0	86.0	5.0	0.0	16	319.0	0.2852664576802508
YSG_1443	250.0	5.0	1.0	0.0	35	256.0	0.0234375
YSG_1445	338.0	13.0	0.0	0.0	34	351.0	0.037037037037037035
YSG_1446	234.0	92.0	2.0	0.0	25	328.0	0.2865853658536585
YSG_1449	78.0	2.0	0.0	0.0	21	80.0	0.025
YSG_1450	150.0	2.0	0.0	0.0	35	152.0	0.013157894736842105
YSG_1452b	141.0	85.0	9.0	0.0	30	235.0	0.4
YSG_1453	88.0	1.0	0.0	0.0	25	89.0	0.011235955056179775
YSG_1454	237.0	11.0	0.0	0.0	31	248.0	0.04435483870967742
YSG_1455	45.0	2.0	0.0	0.0	36	47.0	0.0425531914893617
YSG_1457	58.0	0.0	0.0	0.0	38	58.0	0.0
YSG_1458	194.0	38.0	1.0	0.0	28	233.0	0.16738197424892703
YSG_1459	98.0	2.0	0.0	0.0	42	100.0	0.02
YSG_1460	102.0	2.0	0.0	0.0	35	104.0	0.019230769230769232
YSG_1461	124.0	111.0	15.0	0.0	30	250.0	0.504
YSG_1462	171.0	47.0	2.0	0.0	31	220.0	0.22272727272727272
YSG_1463	93.0	74.0	5.0	0.0	17	172.0	0.45930232558139533
YSG_1464	27.0	7.0	1.0	0.0	30	35.0	0.22857142857142856
YSG_1466	127.0	17.0	0.0	0.0	35	144.0	0.11805555555555555
YSG_1467	100.0	0.0	0.0	0.0	28	100.0	0.0
YSG_1468	117.0	39.0	2.0	0.0	30	158.0	0.25949367088607594
YSG_1469	185.0	43.0	0.0	0.0	30	228.0	0.18859649122807018
YSG_1471	164.0	5.0	0.0	0.0	28	169.0	0.029585798816568046
YSG_1473	166.0	1.0	0.0	0.0	35	167.0	0.005988023952095809
YSG_1474	178.0	8.0	0.0	0.0	27	186.0	0.043010752688172046
YSG_1475	29.0	1.0	0.0	0.0	36	30.0	0.03333333333333333
YSG_1476	15.0	1.0	0.0	0.0	48	16.0	0.0625
YSG_1477	112.0	5.0	0.0	0.0	30	117.0	0.042735042735042736
YSG_1480	61.0	1.0	0.0	0.0	38	62.0	0.016129032258064516
YSG_1481	227.0	0.0	0.0	0.0	29	227.0	0.0
YSG_1482	112.0	1.0	0.0	0.0	32	113.0	0.008849557522123894
YSG_1483	139.0	2.0	0.0	0.0	30	141.0	0.014184397163120567
YSG_1487	301.0	30.0	1.0	0.0	26	332.0	0.09337349397590361
YSG_1489	38.0	23.0	0.0	0.0	37	61.0	0.3770491803278688
YSG_1490	62.0	7.0	0.0	0.0	30	69.0	0.10144927536231885
YSG_1491	181.0	4.0	0.0	0.0	32	185.0	0.021621621621621623
YSG_1492	132.0	55.0	3.0	0.0	37	190.0	0.30526315789473685
YSG_1493	155.0	1.0	0.0	0.0	34	156.0	0.00641025641025641
YSG_1494	127.0	20.0	0.0	0.0	33	147.0	0.1360544217687075
YSG_1495	351.0	16.0	0.0	0.0	30	367.0	0.043596730245231606
YSG_1497	329.0	25.0	0.0	0.0	35	354.0	0.07062146892655367
YSG_1499	89.0	4.0	0.0	0.0	31	93.0	0.043010752688172046
YSG_1500	109.0	71.0	13.0	1.0	27	194.0	0.4381443298969072
YSG_1501	37.0	0.0	0.0	0.0	31	37.0	0.0
YSG_1503	257.0	99.0	8.0	0.0	26	364.0	0.29395604395604397
YSG_1507	43.0	16.0	0.0	0.0	31	59.0	0.2711864406779661
YSG_1508	231.0	1.0	0.0	0.0	34	232.0	0.004310344827586207
YSG_1515	132.0	2.0	0.0	0.0	31	134.0	0.014925373134328358
YSG_1516	140.0	21.0	0.0	0.0	22	161.0	0.13043478260869565
YSG_1518	118.0	43.0	0.0	0.0	31	161.0	0.2670807453416149
YSG_1520	166.0	24.0	0.0	0.0	30	190.0	0.12631578947368421
YSG_1521	100.0	29.0	0.0	0.0	23	129.0	0.2248062015503876
YSG_1522	265.0	2.0	0.0	0.0	28	267.0	0.00749063670411985
YSG_1523	207.0	34.0	0.0	0.0	38	241.0	0.14107883817427386
YSG_1524	124.0	1.0	0.0	0.0	34	125.0	0.008
YSG_1525	253.0	1.0	1.0	0.0	36	255.0	0.00784313725490196
YSG_1527	114.0	17.0	0.0	0.0	39	131.0	0.1297709923664122
YSG_1528	75.0	9.0	0.0	0.0	32	84.0	0.10714285714285714
YSG_1531	75.0	11.0	0.0	0.0	34	86.0	0.12790697674418605
YSG_1532	368.0	12.0	0.0	0.0	25	380.0	0.031578947368421054
YSG_1533	197.0	43.0	0.0	0.0	36	240.0	0.17916666666666667
YSG_1535	227.0	4.0	0.0	0.0	34	231.0	0.017316017316017316
YSG_1537	372.0	101.0	1.0	0.0	29	474.0	0.21518987341772153
YSG_1538	53.0	22.0	1.0	0.0	36	76.0	0.3026315789473684
YSG_1540	122.0	76.0	6.0	0.0	27	204.0	0.4019607843137255
YSG_1544	72.0	39.0	0.0	0.0	32	111.0	0.35135135135135137
YSG_1545	72.0	28.0	2.0	0.0	36	102.0	0.29411764705882354
YSG_1546	276.0	17.0	0.0	0.0	31	293.0	0.05802047781569966
YSG_1550b	135.0	32.0	3.0	0.0	37	170.0	0.20588235294117646
YSG_1552	291.0	28.0	0.0	0.0	29	319.0	0.0877742946708464
YSG_1554	92.0	2.0	0.0	0.0	35	94.0	0.02127659574468085
YSG_1555b	136.0	5.0	0.0	0.0	41	141.0	0.03546099290780142
YSG_1557	156.0	77.0	4.0	0.0	29	237.0	0.34177215189873417
YSG_1558	139.0	0.0	0.0	0.0	35	139.0	0.0
YSG_1559	42.0	23.0	0.0	0.0	36	65.0	0.35384615384615387
YSG_1561	289.0	2.0	0.0	0.0	23	291.0	0.006872852233676976
YSG_1562	36.0	0.0	0.0	0.0	32	36.0	0.0
YSG_1563	90.0	1.0	0.0	0.0	34	91.0	0.01098901098901099
YSG_1564	156.0	5.0	0.0	0.0	32	161.0	0.031055900621118012
YSG_1566	138.0	0.0	0.0	0.0	31	138.0	0.0
YSG_1567	80.0	34.0	1.0	0.0	36	115.0	0.30434782608695654
YSG_1569	105.0	1.0	0.0	0.0	36	106.0	0.009433962264150943
YSG_1570	65.0	22.0	2.0	0.0	39	89.0	0.2696629213483146
YSG_1571	374.0	108.0	4.0	0.0	28	486.0	0.23045267489711935
YSG_1572	141.0	90.0	9.0	0.0	29	240.0	0.4125
YSG_1574	177.0	3.0	0.0	0.0	38	180.0	0.016666666666666666
YSG_1575	123.0	1.0	0.0	0.0	37	124.0	0.008064516129032258
YSG_1577	96.0	0.0	0.0	0.0	33	96.0	0.0
YSG_1579	53.0	2.0	0.0	0.0	22	55.0	0.03636363636363636
YSG_1583	265.0	21.0	0.0	0.0	26	286.0	0.07342657342657342
YSG_1585	39.0	21.0	1.0	0.0	28	61.0	0.36065573770491804
YSG_1586	285.0	6.0	0.0	0.0	30	291.0	0.020618556701030927
YSG_1589	31.0	1.0	0.0	0.0	28	32.0	0.03125
YSG_1590	213.0	73.0	0.0	0.0	24	286.0	0.25524475524475526
YSG_1591b	77.0	2.0	0.0	0.0	32	79.0	0.02531645569620253
YSG_1594	241.0	22.0	0.0	0.0	28	263.0	0.08365019011406843
YSG_1595b	133.0	3.0	0.0	0.0	33	136.0	0.022058823529411766
YSG_1596	229.0	3.0	0.0	0.0	22	232.0	0.01293103448275862
YSG_1598	162.0	3.0	0.0	0.0	36	165.0	0.01818181818181818
YSG_1599	117.0	3.0	0.0	0.0	33	120.0	0.025
YSG_1600	189.0	25.0	0.0	0.0	29	214.0	0.11682242990654206
YSG_1601c	144.0	1.0	0.0	0.0	25	145.0	0.006896551724137931
YSG_1605	219.0	0.0	0.0	0.0	36	219.0	0.0
YSG_1606	193.0	2.0	0.0	0.0	24	195.0	0.010256410256410256
YSG_1607	108.0	24.0	0.0	0.0	23	132.0	0.18181818181818182
YSG_1608	312.0	26.0	0.0	0.0	26	338.0	0.07692307692307693
YSG_1610	146.0	2.0	0.0	0.0	26	148.0	0.013513513513513514
YSG_1611b	170.0	5.0	0.0	0.0	34	175.0	0.02857142857142857
YSG_1612	258.0	1.0	0.0	0.0	32	259.0	0.003861003861003861
YSG_1616	145.0	21.0	1.0	0.0	34	167.0	0.1317365269461078
YSG_1617	116.0	44.0	2.0	0.0	30	162.0	0.2839506172839506
YSG_1618	72.0	1.0	0.0	0.0	26	73.0	0.0136986301369863
YSG_1620	330.0	3.0	0.0	0.0	28	333.0	0.009009009009009009
YSG_1621	58.0	1.0	0.0	0.0	28	59.0	0.01694915254237288
YSG_1624	104.0	1.0	0.0	0.0	42	105.0	0.009523809523809525
YSG_1625	167.0	5.0	0.0	0.0	38	172.0	0.029069767441860465
YSG_1627	56.0	1.0	0.0	0.0	34	57.0	0.017543859649122806
YSG_1628	96.0	0.0	0.0	0.0	26	96.0	0.0
YSG_1629	130.0	28.0	0.0	0.0	24	158.0	0.17721518987341772
YSG_1630	288.0	4.0	0.0	0.0	28	292.0	0.0136986301369863
YSG_1632	301.0	12.0	1.0	0.0	33	314.0	0.041401273885350316
YSG_1635	204.0	104.0	4.0	0.0	36	312.0	0.34615384615384615
YSG_1636	165.0	10.0	0.0	0.0	34	175.0	0.05714285714285714
YSG_1639	260.0	21.0	0.0	0.0	37	281.0	0.07473309608540925
YSG_1641	165.0	55.0	1.0	0.0	32	221.0	0.25339366515837103
YSG_1642	338.0	12.0	0.0	0.0	24	350.0	0.03428571428571429
YSG_1644	21.0	1.0	0.0	0.0	31	22.0	0.045454545454545456
YSG_1646	61.0	0.0	0.0	0.0	25	61.0	0.0
YSG_1647	36.0	1.0	0.0	0.0	36	37.0	0.02702702702702703
YSG_1649	38.0	25.0	0.0	0.0	27	63.0	0.3968253968253968
YSG_1650	188.0	3.0	0.0	0.0	33	191.0	0.015706806282722512
YSG_1653	59.0	27.0	0.0	0.0	26	86.0	0.313953488372093
YSG_1654	26.0	0.0	0.0	0.0	24	26.0	0.0
YSG_1655	115.0	1.0	0.0	0.0	30	116.0	0.008620689655172414
YSG_1656	364.0	8.0	0.0	0.0	29	372.0	0.021505376344086023
YSG_1660	201.0	3.0	0.0	0.0	29	204.0	0.014705882352941176
YSG_1661	170.0	1.0	0.0	0.0	27	171.0	0.005847953216374269
YSG_1662	119.0	84.0	20.0	1.0	22	224.0	0.46875
YSG_1663	73.0	39.0	0.0	0.0	34	112.0	0.3482142857142857
YSG_1664	65.0	0.0	0.0	0.0	39	65.0	0.0
YSG_1665	135.0	2.0	0.0	0.0	33	137.0	0.014598540145985401
YSG_1668	92.0	1.0	0.0	0.0	21	93.0	0.010752688172043012
YSG_1669	288.0	8.0	0.0	0.0	29	296.0	0.02702702702702703
YSG_1670	213.0	2.0	0.0	0.0	38	215.0	0.009302325581395349
YSG_1674	183.0	27.0	0.0	0.0	22	210.0	0.12857142857142856
YSG_1678	296.0	17.0	4.0	0.0	25	317.0	0.06624605678233439
YSG_1680	238.0	4.0	0.0	0.0	28	242.0	0.01652892561983471
YSG_1681	259.0	7.0	0.0	0.0	31	266.0	0.02631578947368421
YSG_1682	69.0	40.0	0.0	0.0	32	109.0	0.3669724770642202
YSG_1687	85.0	1.0	0.0	0.0	34	86.0	0.011627906976744186
YSG_1691	29.0	1.0	0.0	0.0	29	30.0	0.03333333333333333
YSG_1704	69.0	30.0	0.0	0.0	31	99.0	0.30303030303030304
YSG_1705b	182.0	22.0	0.0	0.0	25	204.0	0.10784313725490197
YSG_1706	60.0	19.0	0.0	0.0	30	79.0	0.24050632911392406
YSG_1707	35.0	1.0	0.0	0.0	32	36.0	0.027777777777777776
YSG_1710	311.0	3.0	0.0	0.0	29	314.0	0.009554140127388535
YSG_1712	447.0	1.0	0.0	0.0	26	448.0	0.002232142857142857
YSG_1713	94.0	0.0	0.0	0.0	22	94.0	0.0
YSG_1714	50.0	19.0	1.0	0.0	31	70.0	0.2857142857142857
YSG_1716	131.0	45.0	3.0	0.0	37	179.0	0.2681564245810056
YSG_1724	77.0	25.0	1.0	0.0	31	103.0	0.2524271844660194
YSG_1727	232.0	45.0	0.0	0.0	24	277.0	0.1624548736462094
YSG_1729	34.0	0.0	0.0	0.0	34	34.0	0.0
YSG_1732	325.0	16.0	0.0	0.0	28	341.0	0.0469208211143695
YSG_1733	225.0	3.0	0.0	0.0	35	228.0	0.013157894736842105
YSG_1735	205.0	22.0	1.0	0.0	22	228.0	0.10087719298245613
YSG_1744	90.0	20.0	0.0	0.0	31	110.0	0.18181818181818182
YSG_1749	130.0	103.0	16.0	0.0	22	249.0	0.4779116465863454
YSG_1751	159.0	92.0	8.0	0.0	28	259.0	0.3861003861003861
YSG_1753	74.0	1.0	0.0	0.0	38	75.0	0.013333333333333334
YSG_1758	341.0	84.0	0.0	0.0	28	425.0	0.1976470588235294
YSG_1761	137.0	3.0	0.0	0.0	36	140.0	0.02142857142857143
YSG_1763	149.0	1.0	0.0	0.0	21	150.0	0.006666666666666667
YSG_1767	217.0	21.0	0.0	0.0	29	238.0	0.08823529411764706
YSG_1769	107.0	34.0	0.0	0.0	29	141.0	0.24113475177304963
YSG_1773	397.0	54.0	2.0	0.0	26	453.0	0.12362030905077263
YSG_1774	153.0	5.0	0.0	0.0	27	158.0	0.03164556962025317
YSG_1780	67.0	39.0	1.0	0.0	24	107.0	0.37383177570093457
YSG_1789	73.0	0.0	0.0	0.0	32	73.0	0.0
YSG_1791	19.0	1.0	0.0	0.0	31	20.0	0.05
YSG_1794	118.0	2.0	0.0	0.0	25	120.0	0.016666666666666666
YSG_1799	179.0	24.0	0.0	0.0	27	203.0	0.11822660098522167
YSG_1805	102.0	0.0	0.0	0.0	24	102.0	0.0
YSG_1810	359.0	9.0	0.0	0.0	24	368.0	0.024456521739130436
YSG_1815	153.0	28.0	1.0	0.0	28	182.0	0.15934065934065933
YSG_1823	144.0	2.0	0.0	0.0	22	146.0	0.0136986301369863
YSG_1824	88.0	2.0	0.0	0.0	24	90.0	0.022222222222222223
YSG_1825b	302.0	31.0	0.0	0.0	24	333.0	0.09309309309309309
YSG_1829	60.0	0.0	0.0	0.0	31	60.0	0.0
YSG_1835	64.0	19.0	0.0	0.0	29	83.0	0.2289156626506024
YSG_1837	127.0	60.0	2.0	0.0	29	189.0	0.328042328042328
YSG_1838	71.0	2.0	0.0	0.0	22	73.0	0.0273972602739726
YSG_1843	81.0	1.0	0.0	0.0	31	82.0	0.012195121951219513
YSG_1850	78.0	1.0	0.0	0.0	29	79.0	0.012658227848101266
YSG_1854	152.0	8.0	0.0	0.0	24	160.0	0.05
YSG_1857	340.0	4.0	0.0	0.0	23	344.0	0.011627906976744186
YSG_1859	98.0	34.0	5.0	0.0	27	137.0	0.2846715328467153
YSG_1893	52.0	0.0	0.0	0.0	31	52.0	0.0
YSG_1899	49.0	0.0	0.0	0.0	30	49.0	0.0
YSG_1906	118.0	33.0	2.0	0.0	27	153.0	0.22875816993464052
YSG_1913	32.0	0.0	0.0	0.0	23	32.0	0.0
YSG_1951	37.0	2.0	0.0	0.0	26	39.0	0.05128205128205128
YSG_1957	71.0	16.0	0.0	0.0	9	87.0	0.1839080459770115
